GEOID,NAME,B01003_001E,B01003_001M,B08201_002E,B08201_002M,B19013_001E,B19013_001M,B17001_002E,B17001_002M,B03002_001E,B03002_003E,B03002_012E,B03002_004E,poverty_rate,no_vehicle_hh_rate,pct_nh_white,pct_hispanic,pct_black,rel_moe_pop,rel_moe_poverty_count,rel_moe_no_vehicle,disadvantage_z
06073008331,Census Tract 83.31; San Diego County; California,2766,430,14,18,217083.0,55110.0,77,57,2766,1777,204,0,0.027838033261026754,0.005061460592913955,0.6424439624005784,0.0737527114967462,0.0,0.1554591467823572,0.7402597402597403,1.2857142857142858,-1.1963808879607642
06073001802,Census Tract 18.02; San Diego County; California,3248,554,205,124,82013.0,10343.0,382,213,3248,1732,1186,87,0.11761083743842364,0.06311576354679803,0.5332512315270936,0.36514778325123154,0.026785714285714284,0.1705665024630542,0.5575916230366492,0.6048780487804878,1.0016459679474792
06073005302,Census Tract 53.02; San Diego County; California,4116,383,344,182,86250.0,16712.0,126,93,4116,1517,1555,432,0.030612244897959183,0.08357628765792031,0.3685617103984451,0.3777939747327502,0.10495626822157435,0.09305150631681244,0.7380952380952381,0.5290697674418605,0.8531465466292896
06073001302,Census Tract 13.02; San Diego County; California,3245,285,78,54,83659.0,17693.0,259,140,3245,1411,983,198,0.0798151001540832,0.02403697996918336,0.43482280431432974,0.3029275808936826,0.061016949152542375,0.08782742681047766,0.5405405405405406,0.6923076923076923,0.30637161846352157
06073001201,Census Tract 12.01; San Diego County; California,2290,631,172,92,68750.0,15710.0,235,98,2290,720,1064,346,0.10262008733624454,0.07510917030567686,0.314410480349345,0.4646288209606987,0.15109170305676856,0.2755458515283843,0.41702127659574467,0.5348837209302325,1.194874937736952
06073021305,Census Tract 213.05; San Diego County; California,3936,540,49,69,132475.0,19153.0,53,59,3936,2474,949,18,0.013465447154471545,0.012449186991869919,0.6285569105691057,0.24110772357723578,0.004573170731707317,0.13719512195121952,1.1132075471698113,1.4081632653061225,-0.5145283488024215
06073021101,Census Tract 211.01; San Diego County; California,4652,922,20,21,59684.0,27831.0,865,417,4652,2625,1735,100,0.1859415305245056,0.004299226139294927,0.5642734307824592,0.3729578675838349,0.021496130696474634,0.19819432502149614,0.4820809248554913,1.05,0.7004216850391956
06073013322,Census Tract 133.22; San Diego County; California,4594,726,0,14,166563.0,46474.0,26,63,4594,684,1599,480,0.0056595559425337396,0.0,0.14888985633434915,0.348062690465825,0.10448410970831519,0.15803221593382674,2.423076923076923,,-0.9743829013259123
06073015706,Census Tract 157.06; San Diego County; California,2551,557,137,79,33640.0,9356.0,758,364,2551,1190,1096,132,0.29713837710701685,0.05370442963543708,0.466483731869855,0.42963543708349666,0.051744413955311645,0.21834574676597412,0.48021108179419525,0.5766423357664233,2.0441625413794973
06073015705,Census Tract 157.05; San Diego County; California,4270,689,45,37,60256.0,10754.0,831,579,4270,2405,909,617,0.1946135831381733,0.01053864168618267,0.563231850117096,0.21288056206088993,0.14449648711943794,0.1613583138173302,0.6967509025270758,0.8222222222222222,0.8167291168562051
06073015408,Census Tract 154.08; San Diego County; California,4107,829,53,50,99673.0,55285.0,293,164,4107,2752,699,116,0.07134161188215242,0.012904796688580472,0.6700754808862917,0.1701972242512783,0.02824446067689311,0.20185049914779646,0.5597269624573379,0.9433962264150944,-0.0006149076544439275
06073013425,Census Tract 134.25; San Diego County; California,1987,334,0,14,188339.0,2393.0,51,72,1987,509,977,46,0.025666834423754403,0.0,0.25616507297433316,0.49169602415702063,0.02315047810770005,0.1680926019124308,1.411764705882353,,-1.05250743222512
06073021001,Census Tract 210.01; San Diego County; California,1872,393,45,58,59885.0,11369.0,113,119,1872,1344,481,0,0.060363247863247864,0.02403846153846154,0.717948717948718,0.2569444444444444,0.0,0.20993589743589744,1.0530973451327434,1.288888888888889,0.40228537180463486
06073013423,Census Tract 134.23; San Diego County; California,3315,314,44,56,144375.0,33101.0,47,35,3315,577,1631,181,0.014177978883861237,0.013273001508295626,0.17405731523378581,0.49200603318250374,0.05460030165912519,0.0947209653092006,0.7446808510638298,1.2727272727272727,-0.5916791264801161
06073013320,Census Tract 133.20; San Diego County; California,6850,870,52,53,123000.0,33425.0,242,222,6850,1458,2927,673,0.03532846715328467,0.0075912408759124085,0.21284671532846716,0.4272992700729927,0.09824817518248175,0.12700729927007298,0.9173553719008265,1.0192307692307692,-0.4090360707420991
06073013424,Census Tract 134.24; San Diego County; California,6647,1701,22,29,160263.0,33102.0,196,237,6647,1097,4250,111,0.02948698661050098,0.0033097638032194977,0.16503685873326313,0.639386189258312,0.016699262825334737,0.25590491951256206,1.2091836734693877,1.3181818181818181,-0.7768484882870424
06073016403,Census Tract 164.03; San Diego County; California,5428,1090,156,206,81083.0,23764.0,591,284,5428,3121,976,723,0.10887988209285188,0.028739867354458364,0.5749815770081061,0.1798084008843036,0.1331982313927782,0.2008106116433309,0.4805414551607445,1.3205128205128205,0.5169589370936247
06073020812,Census Tract 208.12; San Diego County; California,2217,814,5,9,51121.0,12534.0,84,48,2217,896,1304,15,0.037889039242219216,0.0022552999548940008,0.404149751917005,0.5881822282363555,0.006765899864682003,0.3671628326567433,0.5714285714285714,1.8,0.08266520887966207
06073021102,Census Tract 211.02; San Diego County; California,2966,574,45,58,52212.0,26524.0,959,548,2966,1352,854,9,0.32333108563722185,0.015171948752528659,0.45583277140930545,0.28792987188132163,0.0030343897505057315,0.1935266351989211,0.5714285714285714,1.288888888888889,1.5101201267946702
06073010016,Census Tract 100.16; San Diego County; California,3217,142,0,14,,,0,14,3217,700,1417,903,0.0,0.0,0.21759403170655892,0.44047248989741994,0.28069630090146097,0.04414050357475909,,,-0.5236682336308077
06073013316,Census Tract 133.16; San Diego County; California,7733,1488,72,66,141364.0,26410.0,403,342,7733,1657,3564,386,0.052114315272210006,0.009310746152851416,0.21427647743437217,0.46088193456614507,0.04991594465278676,0.19242208715892928,0.8486352357320099,0.9166666666666666,-0.4526389172723733
06073019111,Census Tract 191.11; San Diego County; California,4504,797,3,4,125366.0,20205.0,486,544,4504,1592,2227,13,0.10790408525754884,0.0006660746003552398,0.35346358792184723,0.494449378330373,0.002886323268206039,0.1769538188277087,1.1193415637860082,1.3333333333333333,-0.1966638851774264
06073019110,Census Tract 191.10; San Diego County; California,5108,778,20,17,130402.0,21734.0,338,166,5108,2457,1809,61,0.06617071260767424,0.003915426781519186,0.4810101801096319,0.35415035238841036,0.011942051683633517,0.15231010180109633,0.4911242603550296,0.85,-0.3774495662246897
06073013315,Census Tract 133.15; San Diego County; California,3893,546,0,14,139476.0,11702.0,328,220,3893,831,1575,154,0.08425378885178525,0.0,0.21346005651168765,0.4045723092730542,0.03955818135114308,0.14025173388132545,0.6707317073170732,,-0.4184011017697265
06073018615,Census Tract 186.15; San Diego County; California,3191,1384,0,14,66580.0,12907.0,262,212,3191,423,2550,55,0.08210592290817925,0.0,0.13256032591664055,0.799122532121592,0.01723597618301473,0.4337198370416797,0.8091603053435115,,0.13054781568687499
06073020040,Census Tract 200.40; San Diego County; California,4095,645,118,98,140746.0,19626.0,411,194,4095,2695,803,28,0.10036630036630037,0.028815628815628817,0.6581196581196581,0.1960927960927961,0.006837606837606838,0.1575091575091575,0.4720194647201946,0.8305084745762712,0.023119910414833782
06073013608,Census Tract 136.08; San Diego County; California,3881,479,247,147,84926.0,22728.0,732,392,3881,2736,667,4,0.18861118268487503,0.06364339087863953,0.7049729451172378,0.17186292192733832,0.001030662200463798,0.1234217985055398,0.5355191256830601,0.5951417004048583,1.301076935118725
06073013607,Census Tract 136.07; San Diego County; California,2301,544,21,36,80885.0,33632.0,106,152,2301,1700,310,94,0.04606692742285962,0.009126466753585397,0.7388092133854846,0.13472403302911778,0.04085180356366797,0.23641894828335505,1.4339622641509433,1.7142857142857142,-0.018537520867213792
06073008202,Census Tract 82.02; San Diego County; California,1196,217,249,120,105094.0,52290.0,59,36,1196,931,105,11,0.04933110367892977,0.20819397993311037,0.7784280936454849,0.08779264214046822,0.00919732441471572,0.181438127090301,0.6101694915254238,0.4819277108433735,2.434332382523154
06073013422,Census Tract 134.22; San Diego County; California,4213,684,21,31,149167.0,22408.0,158,93,4213,1298,2070,30,0.03750296700688346,0.004984571564206029,0.30809399477806787,0.49133633990030856,0.007120816520294327,0.16235461666271067,0.5886075949367089,1.4761904761904763,-0.6342239823182487
06073017062,Census Tract 170.62; San Diego County; California,4976,732,14,22,246078.0,62616.0,129,109,4976,2851,463,141,0.02592443729903537,0.0028135048231511255,0.5729501607717041,0.09304662379421222,0.028336012861736336,0.14710610932475884,0.8449612403100775,1.5714285714285714,-1.4566319352341128
06073020310,Census Tract 203.10; San Diego County; California,9136,1227,0,19,119141.0,23281.0,640,500,9136,4686,2419,180,0.07005253940455342,0.0,0.5129159369527145,0.26477670753064797,0.019702276707530646,0.13430385288966726,0.78125,,-0.32557424665947776
06073017308,Census Tract 173.08; San Diego County; California,2288,344,99,69,113239.0,55805.0,211,127,2288,1632,603,0,0.09222027972027973,0.04326923076923077,0.7132867132867133,0.26354895104895104,0.0,0.15034965034965034,0.6018957345971564,0.696969696969697,0.3882499554834295
06073020311,Census Tract 203.11; San Diego County; California,3841,560,117,87,108821.0,37535.0,493,234,3841,2151,579,75,0.12835199166883624,0.030460817495443895,0.5600104139546993,0.1507419942723249,0.019526165061181985,0.1457953657901588,0.4746450304259635,0.7435897435897436,0.4134689618151613
06073017066,Census Tract 170.66; San Diego County; California,5405,608,12,19,197794.0,55285.0,547,615,5405,3767,120,90,0.10120259019426457,0.0022201665124884367,0.6969472710453284,0.022201665124884366,0.016651248843663275,0.11248843663274746,1.1243144424131628,1.5833333333333333,-0.7607785143181669
06073019108,Census Tract 191.08; San Diego County; California,2344,325,9,7,96621.0,6958.0,263,150,2344,988,654,9,0.11220136518771331,0.0038395904436860067,0.42150170648464164,0.2790102389078498,0.0038395904436860067,0.1386518771331058,0.5703422053231939,0.7777777777777778,0.0844399915551222
06073013326,Census Tract 133.26; San Diego County; California,3860,1398,0,14,179425.0,47896.0,35,43,3860,469,2137,12,0.009067357512953367,0.0,0.12150259067357513,0.5536269430051813,0.0031088082901554403,0.3621761658031088,1.2285714285714286,,-1.0578123052297332
06073022101,Census Tract 221.01; San Diego County; California,2279,277,0,14,156678.0,29020.0,65,115,2279,1660,77,29,0.028521281263712155,0.0,0.7283896445809566,0.03378674857393594,0.012724879333040808,0.12154453707766565,1.7692307692307692,,-0.7972899879189118
06073010019,Census Tract 100.19; San Diego County; California,3568,534,0,14,131316.0,11542.0,171,232,3568,752,1548,415,0.047926008968609865,0.0,0.21076233183856502,0.43385650224215244,0.11631165919282511,0.14966367713004483,1.3567251461988303,,-0.5169517148073975
06073016703,Census Tract 167.03; San Diego County; California,2986,862,25,25,107202.0,29575.0,175,110,2986,1795,940,0,0.058606831882116545,0.008372404554588079,0.601138647019424,0.31480241125251174,0.0,0.28868050904219694,0.6285714285714286,1.0,-0.17449878853510117
06073020034,Census Tract 200.34; San Diego County; California,2560,251,0,14,240587.0,33113.0,47,40,2560,2024,144,0,0.018359375,0.0,0.790625,0.05625,0.0,0.098046875,0.851063829787234,,-1.485189577174418
06073016705,Census Tract 167.05; San Diego County; California,4893,642,188,121,63523.0,30410.0,399,215,4893,3056,1453,61,0.0815450643776824,0.038422235847128554,0.6245657061107704,0.29695483343552015,0.012466789290823626,0.13120784794604537,0.5388471177944862,0.6436170212765957,0.6579170538723962
06073020312,Census Tract 203.12; San Diego County; California,4180,496,88,85,111906.0,16439.0,149,91,4180,2005,1401,72,0.035645933014354064,0.021052631578947368,0.4796650717703349,0.33516746411483256,0.01722488038277512,0.11866028708133972,0.610738255033557,0.9659090909090909,-0.14520319336166054
06073020313,Census Tract 203.13; San Diego County; California,2575,362,105,84,54900.0,15297.0,407,204,2575,1676,552,143,0.15805825242718446,0.040776699029126215,0.6508737864077669,0.21436893203883495,0.05553398058252427,0.14058252427184467,0.5012285012285013,0.8,1.0942491755992714
06073019210,Census Tract 192.10; San Diego County; California,6318,1083,18,22,74038.0,12129.0,878,467,6318,1910,3736,131,0.13896802785691675,0.002849002849002849,0.30231085786641343,0.5913263691041469,0.020734409623298512,0.17141500474833807,0.5318906605922551,1.2222222222222223,0.3630715577608301
06073020111,Census Tract 201.11; San Diego County; California,3858,421,41,41,167534.0,61017.0,45,56,3858,2167,1031,0,0.01166407465007776,0.010627268014515292,0.5616899948159668,0.26723691031622604,0.0,0.10912389839294971,1.2444444444444445,1.0,-0.8151239333214834
06073020039,Census Tract 200.39; San Diego County; California,2038,258,0,14,152083.0,32290.0,105,112,2038,894,418,9,0.051521099116781155,0.0,0.43866535819430813,0.20510304219823355,0.004416094210009814,0.12659470068694798,1.0666666666666667,,-0.660112639527198
06073020044,Census Tract 200.44; San Diego County; California,9367,1567,40,46,207500.0,47053.0,662,352,9367,5664,1525,117,0.07067364150741967,0.004270310665100886,0.6046759901782854,0.1628055941069713,0.012490658695420091,0.1672894203053272,0.5317220543806647,1.15,-0.9434716358370991
06073020036,Census Tract 200.36; San Diego County; California,3649,635,20,26,71555.0,9205.0,788,409,3649,633,2638,0,0.21594957522608935,0.005480953685941353,0.17347218416004384,0.7229377911756646,0.0,0.174020279528638,0.5190355329949239,1.3,0.7580978904472889
06073016706,Census Tract 167.06; San Diego County; California,2870,374,24,24,82200.0,24657.0,519,355,2870,1873,833,30,0.1808362369337979,0.008362369337979094,0.6526132404181184,0.29024390243902437,0.010452961672473868,0.13031358885017422,0.6840077071290944,1.0,0.5588419435513551
06073019305,Census Tract 193.05; San Diego County; California,4010,713,84,73,76768.0,5157.0,205,158,4010,1630,1242,235,0.05112219451371571,0.020947630922693267,0.40648379052369077,0.30972568578553616,0.05860349127182045,0.17780548628428927,0.7707317073170732,0.8690476190476191,0.19122951807273791
06073019304,Census Tract 193.04; San Diego County; California,3328,306,9,15,103207.0,24549.0,160,80,3328,1914,862,71,0.04807692307692308,0.002704326923076923,0.5751201923076923,0.2590144230769231,0.021334134615384616,0.09194711538461539,0.5,1.6666666666666667,-0.26528835468759054
06073019209,Census Tract 192.09; San Diego County; California,2899,585,35,57,141136.0,36577.0,394,274,2899,1512,968,165,0.13590893411521215,0.012073128665056916,0.5215591583304587,0.33390824422214554,0.05691617799241118,0.20179372197309417,0.6954314720812182,1.6285714285714286,-0.04296238166191424
06073020813,Census Tract 208.13; San Diego County; California,6109,1786,12,22,115163.0,25806.0,254,135,6109,2572,3104,49,0.04157799967261418,0.0019643149451628746,0.42101816991324276,0.5081027991487969,0.008020952692748403,0.2923555410050745,0.531496062992126,1.8333333333333333,-0.39545399360144584
06073016404,Census Tract 164.04; San Diego County; California,4092,485,95,92,46737.0,8901.0,1438,407,4092,1957,1559,386,0.3514173998044966,0.02321603128054741,0.47825024437927666,0.38098729227761485,0.09433040078201368,0.11852394916911047,0.28303198887343534,0.968421052631579,1.7826186882910848
06073016812,Census Tract 168.12; San Diego County; California,2793,419,111,92,79861.0,31075.0,221,182,2793,2182,184,48,0.07912638739706408,0.0397422126745435,0.7812388113139993,0.06587898317221626,0.017185821697099892,0.15001790189760114,0.8235294117647058,0.8288288288288288,0.5394228101475349
06073009109,Census Tract 91.09; San Diego County; California,3378,71,0,14,177500.0,17909.0,0,14,3378,1744,781,241,0.0,0.0,0.5162818235642392,0.23120189461219656,0.07134399052693902,0.021018354055654234,,,-1.0832663218833178
06073007402,Census Tract 74.02; San Diego County; California,3806,831,61,67,131159.0,39750.0,329,204,3806,2972,509,0,0.08644245927482921,0.01602732527588019,0.7808723068838676,0.13373620599054126,0.0,0.2183394640042039,0.6200607902735562,1.098360655737705,-0.1337260203483475
06073016621,Census Tract 166.21; San Diego County; California,4064,477,0,14,140250.0,19056.0,428,256,4064,2653,514,0,0.10531496062992125,0.0,0.6528051181102362,0.1264763779527559,0.0,0.11737204724409449,0.5981308411214953,,-0.3309521700266726
06073016620,Census Tract 166.20; San Diego County; California,2441,359,12,19,100000.0,26911.0,128,97,2441,1636,449,84,0.05243752560426055,0.004916018025399427,0.6702171241294551,0.1839410077836952,0.03441212617779599,0.1470708725931995,0.7578125,1.5833333333333333,-0.19223343405738472
06073016813,Census Tract 168.13; San Diego County; California,3287,273,18,30,102813.0,20781.0,315,289,3287,2650,417,0,0.09583206571341649,0.005476118040766657,0.8062062671128689,0.12686340127776088,0.0,0.08305445695162762,0.9174603174603174,1.6666666666666667,-0.014003918468785926
06073016704,Census Tract 167.04; San Diego County; California,7549,1228,86,74,116711.0,38927.0,512,265,7549,4918,1773,38,0.0678235527884488,0.011392237382434759,0.6514770168234203,0.23486554510531196,0.005033779308517685,0.16267055239104516,0.517578125,0.8604651162790697,-0.16668139673258262
06073018805,Census Tract 188.05; San Diego County; California,3977,1138,43,38,135717.0,15326.0,182,138,3977,2438,1054,40,0.045763138043751574,0.010812169977369876,0.6130248931355293,0.2650238873522756,0.010057832537088257,0.28614533568016093,0.7582417582417582,0.8837209302325582,-0.4177452334190393
06073016619,Census Tract 166.19; San Diego County; California,4508,524,78,65,83976.0,13926.0,428,218,4508,2821,662,145,0.09494232475598935,0.01730257320319432,0.6257763975155279,0.1468500443655723,0.032165039929015087,0.11623779946761313,0.5093457943925234,0.8333333333333334,0.2822476127506625
06073018804,Census Tract 188.04; San Diego County; California,4928,483,126,85,126161.0,29427.0,62,57,4928,3720,719,0,0.012581168831168832,0.02556818181818182,0.7548701298701299,0.14590097402597402,0.0,0.09801136363636363,0.9193548387096774,0.6746031746031746,-0.2971572875733976
06073018620,Census Tract 186.20; San Diego County; California,2095,392,8,12,83333.0,58984.0,124,72,2095,359,1440,80,0.05918854415274463,0.0038186157517899762,0.17136038186157518,0.6873508353221957,0.03818615751789976,0.18711217183770884,0.5806451612903226,1.5,-0.049076680890842994
06073018525,Census Tract 185.25; San Diego County; California,4003,429,11,17,159688.0,33856.0,139,95,4003,2204,954,96,0.03472395703222583,0.0027479390457157134,0.550587059705221,0.23832125905570822,0.02398201348988259,0.10716962278291281,0.6834532374100719,1.5454545454545454,-0.7566294817611577
06073018524,Census Tract 185.24; San Diego County; California,3660,827,39,40,89779.0,26010.0,704,795,3660,1774,1184,179,0.1923497267759563,0.010655737704918032,0.4846994535519126,0.32349726775956283,0.04890710382513661,0.22595628415300548,1.1292613636363635,1.0256410256410255,0.5820532628250312
06073018522,Census Tract 185.22; San Diego County; California,5036,473,45,63,124119.0,21531.0,153,110,5036,2069,1552,137,0.030381254964257347,0.008935663224781574,0.41084193804606833,0.30818109610802225,0.027204130262112786,0.09392374900714853,0.7189542483660131,1.4,-0.4218228219951145
06073017067,Census Tract 170.67; San Diego County; California,2894,278,36,31,223977.0,20623.0,220,93,2894,1094,389,19,0.07601935038009675,0.01243953006219765,0.3780234968901175,0.13441603317208017,0.0065653075328265375,0.09606081548030408,0.42272727272727273,0.8611111111111112,-0.9383274507289855
06073019811,Census Tract 198.11; San Diego County; California,5977,716,68,62,125000.0,30095.0,368,204,5977,3034,1265,74,0.06156934917182533,0.011376944955663377,0.5076125146394512,0.21164463777814957,0.012380793039986616,0.1197925380625732,0.5543478260869565,0.9117647058823529,-0.2581159713001336
06073018619,Census Tract 186.19; San Diego County; California,4941,673,0,14,173072.0,17932.0,68,62,4941,3091,670,453,0.013762396276057479,0.0,0.6255818660190244,0.1356000809552722,0.09168184578020644,0.13620724549686297,0.9117647058823529,,-0.9883242621892796
06073018617,Census Tract 186.17; San Diego County; California,3335,383,3,7,130500.0,30960.0,225,114,3335,1151,1401,103,0.06746626686656672,0.0008995502248875562,0.34512743628185905,0.42008995502248875,0.03088455772113943,0.11484257871064468,0.5066666666666667,2.3333333333333335,-0.4122079268151675
06073018618,Census Tract 186.18; San Diego County; California,3982,721,61,50,76573.0,16271.0,547,197,3982,458,3138,88,0.13736815670517327,0.01531893520843797,0.1150175791059769,0.7880462079357107,0.022099447513812154,0.18106479156202912,0.360146252285192,0.819672131147541,0.5009206565230607
06073018622,Census Tract 186.22; San Diego County; California,5008,936,156,91,75085.0,7426.0,1021,633,5008,1860,2012,553,0.2038738019169329,0.031150159744408944,0.37140575079872207,0.40175718849840253,0.11042332268370607,0.1869009584664537,0.6199804113614104,0.5833333333333334,1.015854084223262
06073017063,Census Tract 170.63; San Diego County; California,4346,609,69,53,121015.0,16094.0,106,101,4346,2625,361,202,0.024390243902439025,0.015876668200644272,0.6040036815462494,0.08306488725264612,0.046479521398987575,0.14012885411872986,0.9528301886792453,0.7681159420289855,-0.3331167423083012
06073018520,Census Tract 185.20; San Diego County; California,5394,494,45,47,93087.0,9349.0,255,126,5394,1599,3025,161,0.047274749721913235,0.008342602892102336,0.296440489432703,0.560808305524657,0.029847979236188357,0.09158324063774564,0.49411764705882355,1.0444444444444445,-0.11699649798544375
06073018523,Census Tract 185.23; San Diego County; California,4871,847,86,61,102065.0,33499.0,202,129,4871,2133,1218,323,0.041469924040238144,0.017655512215150892,0.43789776226647503,0.25005132416341613,0.06631081913364813,0.17388626565386983,0.6386138613861386,0.7093023255813954,-0.08876414041334446
06073018521,Census Tract 185.21; San Diego County; California,5427,755,109,71,110156.0,15222.0,285,161,5427,1831,2059,388,0.05251520176893311,0.020084761378293715,0.3373871383821633,0.37939929979730974,0.07149437995209139,0.13911921872120878,0.5649122807017544,0.6513761467889908,-0.06976025363036595
06073017071,Census Tract 170.71; San Diego County; California,5485,1239,16,24,194196.0,86378.0,61,70,5485,1749,313,212,0.011121239744758432,0.0029170464904284413,0.31886964448495897,0.05706472196900638,0.038650865998176846,0.2258887876025524,1.1475409836065573,1.5,-1.1234208374118788
06073008381,Census Tract 83.81; San Diego County; California,3473,1005,23,30,202833.0,31226.0,307,285,3473,1238,252,80,0.0883961992513677,0.006622516556291391,0.3564641520299453,0.07255974661675785,0.02303484019579614,0.28937517995968903,0.9283387622149837,1.3043478260869565,-0.7981364751687264
06073017060,Census Tract 170.60; San Diego County; California,3222,717,35,39,121205.0,48224.0,303,177,3222,2179,308,55,0.09404096834264432,0.010862818125387958,0.6762880198634389,0.09559279950341402,0.01707014276846679,0.22253258845437615,0.5841584158415841,1.1142857142857143,-0.09184916130840032
06073017065,Census Tract 170.65; San Diego County; California,10060,1840,76,91,192317.0,35297.0,356,294,10060,4825,1100,0,0.035387673956262425,0.0075546719681908545,0.47962226640159045,0.10934393638170974,0.0,0.18290258449304175,0.8258426966292135,1.1973684210526316,-0.9403079765113778
06073017064,Census Tract 170.64; San Diego County; California,8518,2852,44,58,208167.0,91000.0,63,106,8518,3948,221,0,0.007396102371448697,0.005165531814980042,0.46348908194411836,0.025945057525240667,0.0,0.3348203803709791,1.6825396825396826,1.3181818181818181,-1.2173349478898545
06073017061,Census Tract 170.61; San Diego County; California,3335,844,57,66,160126.0,36165.0,300,213,3335,2178,71,0,0.08995502248875563,0.017091454272863568,0.6530734632683658,0.021289355322338832,0.0,0.25307346326836583,0.71,1.1578947368421053,-0.32604873737642276
06073019810,Census Tract 198.10; San Diego County; California,6625,1253,147,216,116750.0,53190.0,1173,1167,6625,4245,1263,40,0.1770566037735849,0.02218867924528302,0.6407547169811321,0.19064150943396227,0.0060377358490566035,0.1891320754716981,0.9948849104859335,1.469387755102041,0.4596310047830312
06073008376,Census Tract 83.76; San Diego County; California,6335,1261,30,38,120563.0,27284.0,779,455,6335,3112,1229,50,0.12296764009471192,0.004735595895816891,0.49123914759273873,0.19400157853196529,0.007892659826361484,0.1990528808208366,0.5840821566110398,1.2666666666666666,-0.03944041387219629
06073008375,Census Tract 83.75; San Diego County; California,4306,527,98,81,121607.0,47140.0,1246,452,4306,1640,491,0,0.2893636785880167,0.02275894101254064,0.3808639108221087,0.11402693915466791,0.0,0.12238736646539712,0.36276083467094705,0.826530612244898,0.9278717704465692
06073017058,Census Tract 170.58; San Diego County; California,4284,825,11,17,139076.0,35504.0,233,140,4284,2300,968,89,0.05438842203548086,0.0025676937441643324,0.5368814192343604,0.22595704948646125,0.020774976657329598,0.19257703081232494,0.6008583690987125,1.5454545454545454,-0.5139061588419717
06073008372,Census Tract 83.72; San Diego County; California,3965,521,14,19,225481.0,76562.0,284,170,3965,2228,265,20,0.07162673392181589,0.0035308953341740227,0.5619167717528373,0.06683480453972257,0.005044136191677175,0.1313997477931904,0.5985915492957746,1.3571428571428572,-1.0867482978304377
06073008374,Census Tract 83.74; San Diego County; California,4170,526,12,20,250001.0,,0,14,4170,1536,474,0,0.0,0.0028776978417266188,0.3683453237410072,0.11366906474820145,0.0,0.12613908872901677,,1.6666666666666667,-1.6007816892368416
06073008369,Census Tract 83.69; San Diego County; California,4599,1276,10,15,168393.0,45156.0,210,126,4599,1940,469,30,0.045662100456621,0.0021743857360295715,0.4218308327897369,0.1019786910197869,0.006523157208088715,0.2774516199173733,0.6,1.5,-0.782383902018227
06073008370,Census Tract 83.70; San Diego County; California,3790,448,42,40,156184.0,23703.0,128,103,3790,1799,350,18,0.033773087071240104,0.01108179419525066,0.4746701846965699,0.09234828496042216,0.00474934036939314,0.11820580474934037,0.8046875,0.9523809523809523,-0.6241536205698922
06073020041,Census Tract 200.41; San Diego County; California,2713,445,10,17,79693.0,30893.0,192,200,2713,850,1519,62,0.07077036490969407,0.003685956505713233,0.3133063029856248,0.55989679321784,0.02285293033542204,0.16402506450423884,1.0416666666666667,1.7,0.028411791204319137
06073020037,Census Tract 200.37; San Diego County; California,4342,950,16,30,94222.0,34555.0,330,191,4342,1198,2710,58,0.07600184246890834,0.0036849378166743437,0.2759097190234915,0.6241363426992169,0.013357899585444496,0.21879318286503915,0.5787878787878787,1.875,-0.05971666991398348
06073017406,Census Tract 174.06; San Diego County; California,2929,405,104,70,161331.0,36883.0,129,106,2929,2305,367,78,0.04404233526800956,0.035506998975759645,0.7869580061454421,0.12529873677022874,0.026630249231819735,0.13827244793444862,0.8217054263565892,0.6730769230769231,-0.2961116315113577
06073017405,Census Tract 174.05; San Diego County; California,4446,1738,19,23,138403.0,39747.0,1370,1793,4446,2165,1924,0,0.3081421502474134,0.004273504273504274,0.4869545659019343,0.4327485380116959,0.0,0.3909131803868646,1.3087591240875913,1.2105263157894737,0.6387992037561676
06073017307,Census Tract 173.07; San Diego County; California,2158,353,86,89,143417.0,27768.0,121,64,2158,1697,377,16,0.056070435588507876,0.03985171455050973,0.7863762743280815,0.1746987951807229,0.0074142724745134385,0.16357738646895273,0.5289256198347108,1.0348837209302326,-0.048272963276804526
06073017408,Census Tract 174.08; San Diego County; California,2530,359,20,37,119028.0,32729.0,132,153,2530,2022,222,0,0.05217391304347826,0.007905138339920948,0.799209486166008,0.08774703557312254,0.0,0.14189723320158104,1.1590909090909092,1.85,-0.2997808200299446
06073017407,Census Tract 174.07; San Diego County; California,3282,497,33,52,192468.0,33245.0,78,82,3282,2719,224,0,0.02376599634369287,0.010054844606946984,0.8284582571602681,0.06825106642291286,0.0,0.1514320536258379,1.0512820512820513,1.5757575757575757,-0.9600374777900083
06073008378,Census Tract 83.78; San Diego County; California,914,213,51,45,73750.0,44146.0,374,196,914,303,65,0,0.40919037199124725,0.05579868708971553,0.33150984682713347,0.0711159737417943,0.0,0.23304157549234136,0.5240641711229946,0.8823529411764706,2.2612790413902855
06073017050,Census Tract 170.50; San Diego County; California,2958,456,41,33,108424.0,16091.0,343,222,2958,1333,742,104,0.11595672751859365,0.013860716700473293,0.4506423258958756,0.2508451656524679,0.03515889114266396,0.15415821501014199,0.6472303206997084,0.8048780487804879,0.14275119210010698
06073017053,Census Tract 170.53; San Diego County; California,3687,379,0,14,210104.0,38283.0,58,41,3687,2887,307,10,0.015730946569026308,0.0,0.7830214266341199,0.0832655275291565,0.0027122321670735015,0.1027935991320857,0.7068965517241379,,-1.2633064140811079
