GEOID,NAME,intersects_study_bbox,n_stops_in_bbox,n_stops_mts,n_stops_nctd,dist_nearest_stop_m,dist_nearest_stop_km,few_stops_within_x_km,zero_stops_within_x_km,disadvantage_z,poverty_rate,n_osm_walk_edges,n_osm_hospitals,n_osm_groceries,n_osm_schools,walk_edge_density_km_per_km2
06073008337,83.37,True,0,0,0,1940.138619489848,1.940138619489848,True,True,-1.022799207836012,0.0188150520416333,764,0,0,1,47.46064051124078
06073008336,83.36,True,0,0,0,1927.8165979822088,1.9278165979822088,True,True,-1.1736753843498229,0.0033557046979865,410,0,0,0,46.79798821574437
06073017044,170.44,True,0,0,0,1912.7447840478424,1.9127447840478424,True,True,-1.0560160648228156,0.0281160458452722,1072,0,0,2,30.55365209748885
06073016810,168.10,False,0,0,0,1904.2390171230104,1.9042390171230104,True,True,-0.5151637120896008,0.0674496644295302,0,0,0,0,0.0
06073013425,134.25,True,0,0,0,1843.547773183216,1.843547773183216,True,True,-1.05250743222512,0.0256668344237544,626,0,0,3,26.19972392545151
06073017049,170.49,True,0,0,0,1755.9497979422558,1.7559497979422558,True,True,0.1094565783484378,0.0912996777658431,3610,0,1,0,27.246723274049312
06073020033,200.33,True,0,0,0,1671.8595942681911,1.671859594268191,True,True,-0.109727056774936,0.0932143695703216,568,0,0,1,30.708663460749143
06073009805,98.05,True,0,0,0,1651.132608616732,1.6511326086167322,True,True,-0.1986965729247281,0.0443079622724281,512,0,0,0,11.930352708262092
06073016621,166.21,True,0,0,0,1616.977173422994,1.6169771734229939,True,True,-0.3309521700266726,0.1053149606299212,640,0,0,1,17.026132282187316
06073015403,154.03,True,0,0,0,1615.000157023571,1.615000157023571,True,True,-0.7109211394782168,0.0237037037037037,962,0,1,0,25.36154550385754
06073016703,167.03,True,0,0,0,1609.428933177912,1.6094289331779121,True,True,-0.1744987885351011,0.0586068318821165,400,0,0,0,24.09177352319544
06073013605,136.05,True,0,0,0,1568.744647991182,1.5687446479911822,True,True,-0.696758417240488,0.035793827553293,1102,0,1,2,19.011784068723767
06073017406,174.06,True,0,0,0,1551.434294720172,1.551434294720172,True,True,-0.2961116315113577,0.0440423352680095,944,0,1,2,18.88240608227114
06073008365,83.65,True,0,0,0,1543.3683257967623,1.5433683257967623,True,True,-1.17349059785521,0.0264266564534661,642,0,0,0,29.557197036177676
06073017603,176.03,False,0,0,0,1528.682305399059,1.528682305399059,True,True,-0.9714649996958736,0.0285617137028221,0,0,0,0,0.0
06073013604,136.04,False,0,0,0,1524.2668565137424,1.5242668565137423,True,True,-0.2073476916739647,0.0523208135148433,0,0,0,0,0.0
06073017305,173.05,True,0,0,0,1488.1556069788376,1.4881556069788375,True,True,-0.7155740286829727,0.0538277511961722,1430,0,0,1,26.29609250391943
06073008301,83.01,True,0,0,0,1469.291121021082,1.4692911210210822,True,True,-1.2584240592448006,0.0210921698930944,516,0,0,0,24.037092464813615
06073015200,152,True,0,0,0,1414.1240023659043,1.4141240023659043,True,True,-0.7550886123723348,0.0194690265486725,1018,0,0,0,25.13203482889226
06073017059,170.59,True,0,0,0,1360.6609683150684,1.3606609683150683,True,True,0.173702447949139,0.0966266437964551,598,0,0,0,25.172828681338107
06073008347,83.47,True,0,0,0,1290.3628627926787,1.2903628627926786,True,True,-0.604165307200443,0.0402744630071599,1380,0,0,1,44.29969690591616
06073020602,206.02,False,0,0,0,1289.850391371206,1.2898503913712058,True,True,0.9552689950090524,0.2120213433772755,0,0,0,0,0.0
06073017501,175.01,False,0,0,0,1280.9309180757036,1.2809309180757036,True,True,-0.2856280812116785,0.0843636363636363,0,0,0,0,0.0
06073008381,83.81,True,0,0,0,1263.1760107990287,1.2631760107990286,True,True,-0.7981364751687264,0.0883961992513677,310,0,0,0,44.78047752060391
06073020500,205,True,0,0,0,1250.1123254410884,1.2501123254410884,True,True,0.4759930570567758,0.1379851918330715,696,0,2,2,16.25503409393617
06073009305,93.05,True,0,0,0,1237.3098403256347,1.2373098403256346,True,True,-0.2486707623881735,0.0948308627898137,278,0,0,1,23.170524883257997
06073008371,83.71,True,0,0,0,1187.4097180508325,1.1874097180508325,True,True,-0.6752741101156521,0.0147315855181023,1344,0,0,1,41.62648913350967
06073008311,83.11,True,0,0,0,1100.365148376055,1.100365148376055,True,True,-1.3997580933262377,0.0462555066079295,320,0,0,1,20.925643054597813
06073013905,139.05,True,0,0,0,1092.3367329059845,1.0923367329059845,True,True,-0.5517812985017226,0.0326453243470935,254,0,0,0,16.963758169379073
06073017407,174.07,True,0,0,0,1078.4365200848267,1.0784365200848267,True,True,-0.9600374777900084,0.0237659963436928,206,0,0,0,8.200682278512916
06073017605,176.05,True,0,0,0,1078.000985299328,1.078000985299328,True,True,-0.0078204351425452,0.0688918558077436,802,0,0,0,24.109976182328424
06073020403,204.03,True,0,0,0,1062.6146346288522,1.062614634628852,True,True,-0.1734409185511822,0.0710836909871244,946,1,3,1,25.74834306891024
06073020705,207.05,True,0,0,0,990.945720281268,0.990945720281268,True,True,-0.2889915537959109,0.0776499589153656,220,0,0,0,5.59785382420079
06073016607,166.07,True,0,0,0,966.1169606184616,0.9661169606184615,True,True,-0.279681910576265,0.0781117096682733,1558,0,2,2,29.95774567804361
06073016608,166.08,True,0,0,0,951.9690463423584,0.9519690463423585,True,True,-0.2747826600925336,0.0831443688586545,314,0,0,0,11.157347922099031
06073004200,42,True,0,0,0,946.2179015304398,0.9462179015304398,True,True,-0.5784425486832281,0.035066915127901,740,0,1,2,31.303667471777825
06073008353,83.53,True,0,0,0,919.5582108649356,0.9195582108649356,True,True,-0.3993639846960017,0.0628904623073719,612,0,0,0,27.27815923479625
06073013321,133.21,True,0,0,0,877.8869287118034,0.8778869287118034,True,True,-0.4280556418546267,0.0933731343283582,1944,0,1,1,54.65380184405004
06073008002,80.02,True,0,0,0,822.167073165967,0.822167073165967,True,True,-0.9254172360063057,0.0291044776119402,408,0,0,0,38.18435302270599
06073015100,151,True,0,0,0,780.4199976358819,0.780419997635882,True,True,-0.1611374187288977,0.0530686651812841,782,0,1,2,31.15550038801616
06073017063,170.63,True,0,0,0,690.8026589259571,0.690802658925957,True,True,-0.3331167423083012,0.024390243902439,326,0,0,0,21.36628599063929
06073007302,73.02,True,0,0,0,656.6495983930123,0.6566495983930123,True,True,-0.9531894461851914,0.0186063480481576,716,0,0,2,51.60855358104102
06073013907,139.07,True,0,0,0,612.6578213353429,0.6126578213353429,True,True,0.759057382672684,0.171059709521248,482,0,0,0,24.77988755117671
06073017408,174.08,True,0,0,0,582.0507041002327,0.5820507041002326,True,True,-0.2997808200299446,0.0521739130434782,262,0,0,0,17.882722439901187
06073009203,92.03,True,0,0,0,548.4152403598741,0.5484152403598741,True,True,-0.1106674615150101,0.1350534635053463,1506,0,0,1,46.23432541762872
06073016620,166.20,True,0,0,0,521.9254669363739,0.521925466936374,True,True,-0.1922334340573847,0.0524375256042605,370,0,1,0,34.11059744084523
06073020801,208.01,True,1,0,1,9055.28791358483,9.05528791358483,True,False,-0.6141164111333063,0.0678965386078356,1454,0,0,3,1.930476061415616
06073009504,95.04,True,1,1,0,5568.786976778322,5.5687869767783225,True,False,-1.4196927839361464,0.0349627711233408,1782,0,0,5,6.393223729007019
06073020401,204.01,True,1,0,1,2528.089281222938,2.5280892812229383,True,False,-0.7313882399671675,0.0372431506849315,1206,0,0,0,14.372140734192108
06073013423,134.23,True,1,1,0,2500.1360935410235,2.5001360935410233,True,False,-0.5916791264801161,0.0141779788838612,1248,0,0,1,13.033763717535775
06073011300,113,True,1,1,0,2105.3034146671803,2.1053034146671803,True,False,-0.8783145859473563,0.0075440067057837,252,0,2,0,1.274399365829066
06073008327,83.27,True,1,0,1,1867.7089918616248,1.8677089918616248,True,False,-0.8399619892647144,0.0445511758860549,2206,0,2,3,25.59801025437051
06073010109,101.09,True,1,1,0,1803.9825381368587,1.8039825381368586,True,False,-0.1997638526127572,0.0474709784411276,1848,0,0,0,18.08602359362654
06073020031,200.31,True,1,0,1,1640.615860345122,1.640615860345122,True,False,-0.1881411257682056,0.094296577946768,32,0,0,0,0.4832011165263686
06073010019,100.19,True,1,1,0,1618.5111862056665,1.6185111862056665,True,False,-0.5169517148073975,0.0479260089686098,1748,2,1,0,28.844599723873632
06073017043,170.43,True,1,1,0,1386.358581573783,1.386358581573783,True,False,-0.7896012683622402,0.0484655374811336,1044,2,2,0,23.475493414602877
06073017306,173.06,True,1,0,1,1204.4186217067136,1.2044186217067137,True,False,-1.414054116647962,0.0066302652106084,1634,1,3,3,22.779442678881
06073010018,100.18,True,1,1,0,1161.7062575057826,1.1617062575057826,True,False,-0.5908266039180824,0.0234503360716952,850,0,0,0,21.938652814335533
06073017034,170.34,True,1,1,0,1150.9982182881351,1.150998218288135,True,False,-0.4361109961136871,0.0235497835497835,706,0,0,1,23.39323337417921
06073017052,170.52,True,1,1,0,1079.7129565420378,1.0797129565420378,True,False,-0.3474992763935903,0.0048770575086364,478,0,0,1,24.6084224542467
06073008303,83.03,True,1,1,0,1025.89636173209,1.0258963617320902,True,False,-1.0410175036061953,0.0817610062893081,1120,0,1,4,23.36264040302617
06073016619,166.19,True,1,1,0,1003.5405797710356,1.0035405797710355,True,False,0.2822476127506625,0.0949423247559893,1452,0,0,2,19.444896231743968
06073008324,83.24,True,1,0,1,983.3524196336484,0.9833524196336484,True,False,-0.9172053514699048,0.0496167247386759,1518,0,3,1,24.673560677974454
06073008306,83.06,True,1,1,0,979.7750315662474,0.9797750315662475,True,False,-1.08869080123739,0.0818452380952381,486,0,0,1,20.34155049720645
06073016616,166.16,True,1,1,0,767.7147109912484,0.7677147109912483,True,False,-0.0066040330777445,0.0397928590896702,1490,3,4,1,34.12047860578629
06073014901,149.01,True,1,1,0,733.9873134891293,0.7339873134891293,True,False,0.5513445724253406,0.1042439225381128,938,0,1,2,34.734235377405206
06073009804,98.04,True,1,1,0,715.1181444951801,0.7151181444951801,True,False,-0.4697618175258455,0.0207182320441988,694,0,2,1,30.62445319938904
06073017036,170.36,True,1,1,0,693.9167101009923,0.6939167101009923,True,False,-0.414044510446814,0.0320748412963581,2566,1,2,0,71.4416053409694
06073013608,136.08,True,1,1,0,670.649900373544,0.670649900373544,True,False,1.301076935118725,0.188611182684875,492,0,1,2,23.625268167600296
06073009511,95.11,True,1,1,0,646.3583889021701,0.6463583889021701,True,False,0.1445946653763883,0.0840532337146859,410,0,0,1,21.356779791171167
06073001900,19,True,1,1,0,637.3133109038399,0.6373133109038399,True,False,0.2187203433494853,0.1049955130122644,368,0,0,0,20.63538198655345
06073015001,150.01,True,1,1,0,582.4467542302172,0.5824467542302172,True,False,0.991760484790771,0.2707120465741155,864,0,3,1,41.94488608658551
06073006300,63,True,1,1,0,574.6744948561477,0.5746744948561477,True,False,-0.5236682336308077,0.0,84,0,0,0,6.660558643516287
06073013417,134.17,True,1,1,0,573.7573806453452,0.5737573806453452,True,False,-0.6186156911987125,0.0397196261682243,322,0,0,1,19.51385393143964
06073021305,213.05,True,3,3,0,4871.3536631967245,4.871353663196724,False,False,-0.5145283488024215,0.0134654471544715,484,0,2,0,0.7693271069418413
06073021306,213.06,True,2,2,0,4577.577760130218,4.577577760130218,False,False,-0.488325236885117,0.0923259025448806,792,0,0,0,4.251640940037057
06073020711,207.11,True,10,0,10,4203.584242090813,4.203584242090813,False,False,-0.4336397282953312,0.0769442912300055,654,0,0,1,0.5086679584748056
06073017061,170.61,True,3,0,3,3832.071233021551,3.832071233021551,False,False,-0.3260487373764227,0.0899550224887556,1670,0,0,3,12.76923309955098
06073009505,95.05,True,2,2,0,3329.486184236758,3.329486184236758,False,False,-0.3452159715527154,0.0530930345835362,2292,0,0,3,13.861183223982827
06073017021,170.21,True,3,3,0,3181.236465214457,3.181236465214457,False,False,-0.946724581289545,0.072180916976456,1422,0,1,0,7.577104619214708
06073009400,94,True,10,10,0,3047.9400393289197,3.0479400393289198,False,False,-0.247225361433311,0.0317950982556855,1444,0,1,0,3.2228083097937605
06073020710,207.10,True,8,0,8,2394.919161284979,2.394919161284979,False,False,0.0285199576068243,0.1707317073170731,686,0,2,0,5.258361884406585
06073016403,164.03,True,2,2,0,2380.9213459138723,2.3809213459138725,False,False,0.5169589370936247,0.1088798820928518,242,0,1,1,1.817371393905792
06073020312,203.12,True,4,0,4,2216.523420866949,2.216523420866949,False,False,-0.1452031933616605,0.035645933014354,874,0,0,0,11.486907330888902
06073013317,133.17,True,5,5,0,2189.380374717436,2.189380374717436,False,False,-0.4757439915294281,0.0604054613156805,4896,0,3,6,19.811869693261453
06073017033,170.33,True,2,2,0,2090.7171676349744,2.0907171676349745,False,False,-0.905696051577892,0.028481565612441,2072,0,1,3,20.794444093673743
06073017808,178.08,True,2,0,2,1950.6393577369035,1.9506393577369034,False,False,-0.6550195752620999,0.0296449500172354,358,0,0,0,6.65775179303913
06073020405,204.05,True,4,3,1,1948.257114193982,1.948257114193982,False,False,-0.7051323095616033,0.0447106954997077,1184,0,1,1,19.246396004179765
06073020032,200.32,True,3,0,3,1945.54616789417,1.94554616789417,False,False,-0.7697781173956778,0.0205252037428312,970,0,0,0,21.340115203201496
06073017111,171.11,True,7,0,7,1834.0653495312893,1.8340653495312893,False,False,-1.1383090724314997,0.0189770886368896,1224,0,0,1,6.854820944247705
06073010201,102.01,True,11,11,0,1750.9316755595005,1.7509316755595006,False,False,0.9481295092068492,0.3009545199326221,1970,0,3,1,14.083875458415914
06073021600,216,True,11,11,0,1649.4862940239066,1.6494862940239066,False,False,-0.0425764046052134,0.0903490759753593,974,0,0,1,5.136093772937575
06073017601,176.01,True,5,0,5,1607.3614616675766,1.6073614616675767,False,False,-0.4595465467000523,0.038306837770542,1376,0,3,0,8.936004288266737
06073017046,170.46,True,2,2,0,1559.3105572968982,1.5593105572968982,False,False,-0.879154538632851,0.0347330222913426,1264,0,0,0,30.471904659025576
06073017113,171.13,True,3,0,3,1532.629620127336,1.532629620127336,False,False,-0.5845011634328426,0.0115440115440115,2300,0,1,1,22.911499009188248
06073010601,106.01,True,3,3,0,1402.7679546372542,1.4027679546372542,False,False,-1.0614093515217984,0.0484603735487127,1184,0,0,0,8.542488730652314
06073022102,221.02,True,3,0,3,1380.0401112844147,1.3800401112844147,False,False,-0.4270187345033209,0.073067467904944,830,0,1,3,6.977336879807729
06073010016,100.16,True,7,7,0,1334.022742532739,1.334022742532739,False,False,-0.5236682336308077,0.0,1032,0,2,1,5.939578244048686
06073020030,200.30,True,2,0,2,1294.624831400166,1.2946248314001658,False,False,-0.2706234127133404,0.1271465537520583,496,0,0,0,7.363045240974248
06073009706,97.06,True,10,10,0,1234.736631044972,1.234736631044972,False,False,-0.225027830996964,0.0896206752813672,1906,0,2,3,28.02330898558675
06073016807,168.07,True,3,3,0,1221.6442450221437,1.2216442450221436,False,False,-0.1242305862556885,0.0874589466001703,62,0,0,0,0.9848673103208482
06073020035,200.35,True,6,0,6,1212.9100494229117,1.2129100494229117,False,False,-0.9079241540300405,0.0240153698366954,1236,0,0,6,34.141756801167205
06073012600,126,True,6,6,0,1200.818192998123,1.2008181929981232,False,False,0.475317189961545,0.1157446808510638,1452,0,3,2,11.249643755775562
06073016201,162.01,True,3,3,0,1197.1949357873125,1.1971949357873124,False,False,-0.3382445316645566,0.0756796473181484,1188,0,1,3,22.735823044873545
06073010103,101.03,True,12,12,0,1160.0205598321545,1.1600205598321545,False,False,1.2548984739588442,0.2451456310679611,1582,0,4,1,11.839400388743446
06073017106,171.06,True,11,0,11,1150.0131804822586,1.1500131804822586,False,False,-1.4013116350124744,0.0332486723620411,3560,1,1,3,12.781702153257331
06073017054,170.54,True,9,9,0,1137.6126477136845,1.1376126477136845,False,False,-0.5728276018907468,0.0272306901866758,1364,1,0,3,19.722613923431755
06073009704,97.04,True,3,3,0,1115.559952070253,1.115559952070253,False,False,-0.1087675787794107,0.0801578867466221,678,0,0,1,23.94898730507259
06073008313,83.13,True,2,2,0,1106.4830205689182,1.1064830205689182,False,False,-1.0615035696949884,0.064137308039747,644,0,0,1,24.54508964602297
06073017037,170.37,True,3,3,0,1077.5505320682826,1.0775505320682826,False,False,-0.2074390103382829,0.0742592592592592,588,0,1,2,17.37213018856037
06073016609,166.09,True,5,5,0,1037.83348680942,1.0378334868094201,False,False,-0.1673953403666839,0.0711036225779275,772,0,0,1,20.4171722716689
06073020015,200.15,True,3,0,3,1034.7369216257318,1.0347369216257318,False,False,-0.902736356970334,0.0446888965280165,1340,0,2,0,35.67606442075179
06073009104,91.04,True,5,5,0,1033.076286444876,1.033076286444876,False,False,-0.4666120397313889,0.0496828752642706,534,0,0,5,28.056653174944245
06073008345,83.45,True,2,2,0,996.6427235148386,0.9966427235148386,False,False,0.2360240381060351,0.0773073263558515,924,0,2,0,29.56443429075821
06073012502,125.02,True,16,16,0,991.7292526656948,0.9917292526656949,False,False,0.7084391150634978,0.1233954451345755,902,0,2,1,9.586344747258275
06073008512,85.12,True,2,2,0,976.5269299180508,0.9765269299180508,False,False,0.0590616454551912,0.0890427900074202,746,0,0,2,29.19113665923324
06073009509,95.09,True,3,3,0,965.5794298928412,0.9655794298928412,False,False,-0.0386954775499185,0.0228064066852367,790,0,2,1,12.83644863839362
06073003207,32.07,True,3,3,0,961.0190475515798,0.9610190475515797,False,False,-0.2446002424271614,0.0596393897364771,1194,0,1,1,21.322122194652213
06073003003,30.03,True,2,2,0,955.4004119668951,0.9554004119668952,False,False,0.4087861801747146,0.1573284612261469,774,0,0,0,22.484128261600365
06073013421,134.21,True,6,6,0,951.7010459305812,0.9517010459305812,False,False,-0.4668753284260155,0.069199128962013,732,0,1,1,27.902575135971503
06073015408,154.08,True,3,3,0,946.423820647795,0.946423820647795,False,False,-0.0006149076544439,0.0713416118821524,658,0,0,0,19.67460511990631
06073020313,203.13,True,2,0,2,940.676623888317,0.940676623888317,False,False,1.0942491755992714,0.1580582524271844,490,0,1,0,3.686255280047235
06073020042,200.42,True,3,0,3,940.0939617863012,0.9400939617863012,False,False,-0.1854077364325528,0.0327942497753818,564,0,1,0,11.340507296039798
06073008503,85.03,True,14,14,0,922.3669124937742,0.9223669124937742,False,False,0.1060913843037857,0.110189266269121,1370,0,0,3,31.733575079641646
06073013411,134.11,True,3,3,0,904.4145633774012,0.9044145633774012,False,False,-0.6658585014237673,0.0427862753203803,674,0,0,0,18.121037493950425
06073013103,131.03,True,6,6,0,890.9008446613867,0.8909008446613867,False,False,0.5883439119045519,0.1360160965794768,1478,0,0,1,28.06150300477248
06073009705,97.05,True,3,3,0,887.5961991571278,0.8875961991571277,False,False,-0.5951862997711812,0.0316216216216216,600,0,0,1,22.54708679416754
06073013412,134.12,True,9,9,0,878.0004186718905,0.8780004186718905,False,False,-0.3723106065078605,0.0374734402163415,996,0,1,3,21.32026016404247
06073017058,170.58,True,7,7,0,850.9223007151279,0.8509223007151279,False,False,-0.5139061588419717,0.0543884220354808,638,2,2,0,25.83628928717533
06073013506,135.06,True,7,7,0,849.7066789652758,0.8497066789652759,False,False,0.0785676270225487,0.1316397228637413,548,0,1,0,10.2656909154386
06073010009,100.09,True,12,12,0,846.3956225324355,0.8463956225324355,False,False,0.4027390851103118,0.1028329654157468,1720,0,1,2,18.518066183156023
06073016202,162.02,True,25,25,0,845.4388108619386,0.8454388108619386,False,False,0.9693094942072786,0.1463165944430283,5248,1,6,3,41.97253533321077
06073008344,83.44,True,3,3,0,843.1688347233493,0.8431688347233492,False,False,-0.8913877604640533,0.0367052023121387,648,0,1,3,27.05761595365094
06073017053,170.53,True,3,3,0,836.4547383036112,0.8364547383036112,False,False,-1.263306414081108,0.0157309465690263,916,0,0,2,18.70068859161259
06073017048,170.48,True,9,9,0,830.2795313463663,0.8302795313463663,False,False,0.0539620975986151,0.0775354242954943,2290,0,4,1,38.21614957748005
06073016704,167.04,True,8,8,0,826.2158549010466,0.8262158549010465,False,False,-0.1666813967325826,0.0678235527884488,760,0,1,2,17.23713074074185
06073013503,135.03,True,9,9,0,814.8950847967751,0.8148950847967751,False,False,0.1213423618252318,0.1199933244325767,1370,0,8,2,32.379348307472945
06073008312,83.12,True,41,28,13,814.8757453428262,0.8148757453428263,False,False,-0.4293613877056894,0.0741994272324915,2800,2,2,0,19.498015689633316
06073013414,134.14,True,3,3,0,811.9614345604439,0.8119614345604439,False,False,-0.3703409510184549,0.0704095112285336,794,0,0,3,28.96321797160894
06073008600,86,True,6,6,0,803.8334197191912,0.8038334197191912,False,False,0.5936147779837492,0.1112312683454348,1098,0,1,5,29.924428982153877
06073016401,164.01,True,4,4,0,802.8633295823992,0.8028633295823991,False,False,0.0007711493713854,0.0763401109057301,502,1,1,2,11.160792061883685
06073013319,133.19,True,5,5,0,796.6955992986306,0.7966955992986305,False,False,-0.4443210695475888,0.0417154909772674,4276,0,3,4,29.23213990709699
06073013701,137.01,True,8,8,0,796.1915366094707,0.7961915366094707,False,False,0.2254371234249152,0.0823234433765148,822,0,1,3,24.367079294891607
06073017057,170.57,True,5,5,0,796.0420136372726,0.7960420136372726,False,False,-0.7305858693136492,0.0420255807883059,698,0,0,0,25.428305155359357
06073017039,170.39,True,12,12,0,794.7166798048152,0.7947166798048152,False,False,-0.2949077523529294,0.0597639324667563,1754,0,2,2,31.62859873752512
06073017051,170.51,True,5,5,0,792.4594231640058,0.7924594231640057,False,False,-0.4835676728529923,0.0417618948680656,1082,0,1,3,32.24456494746138
06073021900,219,True,35,35,0,790.9620930500248,0.7909620930500249,False,False,1.1300792654498106,0.1965037228876659,3712,1,1,2,20.484061784593624
06073010900,109,True,4,4,0,779.2769307632235,0.7792769307632235,False,False,-0.933653095564708,0.0101201771030993,572,0,1,1,27.68982973919312
06073014602,146.02,True,7,7,0,778.6575638674093,0.7786575638674093,False,False,-0.4852283546574503,0.0262264150943396,720,0,1,1,26.105491771934965
06073013504,135.04,True,5,5,0,773.3220576635523,0.7733220576635523,False,False,-0.6377479297244611,0.0253069406163868,600,0,0,1,22.905693722335847
06073005103,51.03,True,23,23,0,766.2071559047503,0.7662071559047503,False,False,3.358170441189166,0.4243021346469622,794,0,1,2,15.40045838076614
06073008501,85.01,True,2,2,0,743.9309881877099,0.7439309881877099,False,False,-0.2996678596360542,0.0698275862068965,736,0,1,1,25.23417267973702
06073013601,136.01,True,5,5,0,731.0605913663408,0.7310605913663407,False,False,0.1080756399289191,0.0721461187214611,1188,0,3,3,25.685966900876195
06073002001,20.01,True,5,5,0,730.0736479828047,0.7300736479828047,False,False,-0.8059619033389961,0.0695457094784071,676,0,0,1,26.65805907135086
06073013702,137.02,True,4,4,0,729.3797738715175,0.7293797738715175,False,False,-0.0094160918945048,0.095440280598117,904,0,0,0,26.312884622215517
06073017041,170.41,True,14,14,0,728.7496584452995,0.7287496584452995,False,False,-0.6791658258692354,0.0187818149903457,1794,1,5,1,34.69387270698473
06073017009,170.09,True,11,11,0,712.2538605598425,0.7122538605598424,False,False,-0.3039780824040523,0.0157209530827806,1300,0,3,2,26.79802151268248
06073016502,165.02,True,8,8,0,707.2943207824313,0.7072943207824314,False,False,0.9799097763752442,0.2246701518546178,1320,0,1,0,35.95562293032915
06073017108,171.08,True,6,0,6,703.9039942467174,0.7039039942467173,False,False,-0.545293116709581,0.0546586715867158,2020,1,5,2,51.71215870112593
06073017067,170.67,True,6,6,0,703.8594275561509,0.7038594275561508,False,False,-0.9383274507289856,0.0760193503800967,1308,0,2,2,38.10047715856166
06073017068,170.68,True,2,2,0,701.428542825043,0.701428542825043,False,False,-0.5212913746852169,0.0453969594594594,1574,0,2,0,33.85611840841156
06073017006,170.06,True,2,2,0,701.0875496441806,0.7010875496441806,False,False,-0.6742525658875341,0.0672059738643435,524,0,1,0,22.382017046027137
06073020708,207.08,True,8,0,8,693.6754555440683,0.6936754555440683,False,False,-0.5439930050172767,0.0556591211717709,2028,0,0,2,31.09975392264643
06073007200,72,True,7,7,0,692.6226785848197,0.6926226785848197,False,False,-0.8531778148728968,0.0290927870545704,2048,0,0,5,37.657056174049565
06073017050,170.50,True,19,19,0,692.326571589558,0.6923265715895579,False,False,0.1427511921001069,0.1159567275185936,1234,0,6,5,19.92790282898106
06073013323,133.23,True,4,4,0,681.7161180838544,0.6817161180838545,False,False,-0.8123337134235878,0.0441996653653095,704,0,0,1,31.62632206413029
06073003107,31.07,True,7,7,0,678.0241701417524,0.6780241701417524,False,False,0.0483904061492389,0.0815903523648012,498,0,1,1,30.490919319417003
06073013401,134.01,True,2,2,0,675.2103013022659,0.6752103013022659,False,False,-0.4050124068662324,0.0612419700214132,630,0,2,4,25.205765434764807
06073016606,166.06,True,9,9,0,671.1730192084698,0.6711730192084698,False,False,-0.5462945062989256,0.0129334067143643,906,0,0,2,24.121416313428732
06073008507,85.07,True,7,7,0,663.5295297917152,0.6635295297917152,False,False,0.2749494701560339,0.1032818532818532,1446,0,1,5,38.936854706576696
06073017403,174.03,True,9,0,9,662.5883329714658,0.6625883329714658,False,False,-0.622134613591613,0.0207421064761465,2144,1,2,2,35.384072098357954
06073015302,153.02,True,2,2,0,662.0534288390534,0.6620534288390534,False,False,-0.3057462192411356,0.045638489208633,1048,0,1,2,25.869199771425293
06073008505,85.05,True,8,8,0,660.4685945299037,0.6604685945299037,False,False,0.2357790350794334,0.0924898261191269,810,0,0,4,25.625466093279567
06073013903,139.03,True,6,6,0,658.3578730197685,0.6583578730197684,False,False,-0.0374713519008668,0.0532077393075356,950,0,3,3,16.067736275165352
06073009602,96.02,True,7,7,0,657.7116614720878,0.6577116614720878,False,False,-0.6513028789841887,0.056086211119275,758,0,0,2,32.48871378559358
06073006900,69,True,7,7,0,647.8216070407287,0.6478216070407288,False,False,-0.4500738879748505,0.0677101054780537,2254,0,3,2,53.06217466632817
06073008504,85.04,True,17,17,0,647.3977117512446,0.6473977117512446,False,False,0.0127432111658382,0.0954884667571234,1102,1,6,5,31.33790448861218
06073003109,31.09,True,5,5,0,642.5784846455952,0.6425784846455952,False,False,-0.1424777467047868,0.1123832479662549,192,0,0,1,23.660798871044424
06073002804,28.04,True,11,11,0,630.9582489971364,0.6309582489971364,False,False,0.5818017707714785,0.2109727486013355,670,3,0,1,32.55146393202716
06073014500,145,True,3,3,0,622.6771622730619,0.6226771622730619,False,False,0.2804126477842178,0.1239114207514307,764,0,0,1,40.53043780233858
06073013418,134.18,True,2,2,0,620.2035915730601,0.62020359157306,False,False,0.3245680449637392,0.121893088185223,454,0,0,0,31.7981038861543
06073008362,83.62,True,5,4,1,619.0593490816882,0.6190593490816882,False,False,0.0058811192112629,0.065137614678899,872,0,3,0,44.19748255498332
06073017502,175.02,True,5,0,5,615.0106071448369,0.6150106071448369,False,False,-0.1825410983925448,0.0952239691486206,1266,0,3,5,33.42897302855036
06073017107,171.07,True,6,0,6,610.1606599618971,0.6101606599618971,False,False,-1.0272033705482837,0.0499046408137317,822,0,0,1,34.409191133341345
06073008348,83.48,True,4,4,0,609.4339839394487,0.6094339839394487,False,False,-0.4095475490213343,0.0528875379939209,1934,0,0,1,35.452807594109814
06073013607,136.07,True,8,8,0,606.6968350462123,0.6066968350462123,False,False,-0.0185375208672137,0.0460669274228596,1458,1,2,2,35.31557458447406
06073009306,93.06,True,7,7,0,603.6067179420763,0.6036067179420763,False,False,-0.4145097963835941,0.0678733031674208,1600,0,2,1,35.21427409941063
06073012900,129,True,6,6,0,599.3877627215478,0.5993877627215478,False,False,-0.24004026942706,0.0542635658914728,632,0,1,2,33.382578851437366
06073008502,85.02,True,15,15,0,598.803813466591,0.5988038134665911,False,False,0.4853274288370821,0.1621900826446281,1234,0,2,1,32.60721617299395
06073014101,141.01,True,5,5,0,596.953308574511,0.596953308574511,False,False,-0.0920898069681972,0.0412345679012345,344,0,0,1,28.973734756892465
