GEOID,NAME,intersects_study_bbox,area_km2,n_osm_walk_edges,walk_edge_length_m,walk_edge_length_km,walk_edge_density_km_per_km2,disadvantage_z,poverty_rate,n_stops_in_bbox
06073008378,83.78,True,0.2219482320849512,526,19773.004631317053,19.773004631317054,89.08836283836175,2.261279041390285,0.4091903719912472,3
06073008379,83.79,True,0.2528912285085698,578,23037.044468389053,23.037044468389052,91.09467577918934,2.986305793867295,0.3605947955390334,3
06073008380,83.80,True,2.4370707380725527,940,73252.75790085041,73.25275790085041,30.05770688411985,0.1308225561743007,0.1216216216216216,0
06073008381,83.81,True,0.4626175850133259,310,20716.23636632531,20.716236366325308,44.78047752060391,-0.7981364751687264,0.0883961992513677,0
06073008501,85.01,True,3.039524285946377,736,76699.88069582524,76.69988069582524,25.23417267973702,-0.2996678596360542,0.0698275862068965,2
06073008502,85.02,True,3.1804156066047833,1234,103704.49920452584,103.70449920452585,32.60721617299395,0.4853274288370821,0.1621900826446281,15
06073008503,85.03,True,3.6792090797051107,1370,116754.45756452138,116.75445756452137,31.733575079641646,0.1060913843037857,0.110189266269121,14
06073008504,85.04,True,3.017643536906158,1102,94566.62494024301,94.56662494024302,31.33790448861218,0.0127432111658382,0.0954884667571234,17
06073008505,85.05,True,2.95288749861992,810,75669.11847315387,75.66911847315387,25.625466093279567,0.2357790350794334,0.0924898261191269,8
06073008506,85.06,True,1.2899580956471313,472,42348.07646126954,42.34807646126954,32.82903266716183,0.0296292934439967,0.1143486777668952,10
06073008507,85.07,True,2.237201247983618,1446,87109.57994211018,87.10957994211019,38.936854706576696,0.2749494701560339,0.1032818532818532,7
06073008509,85.09,True,1.9528321569891587,1116,76436.26484788198,76.43626484788197,39.14123626770363,0.0854286491259365,0.0673239870590047,9
06073008510,85.10,True,2.0295774584445363,2226,92827.48210570206,92.82748210570206,45.737343859171965,0.7784691002600647,0.0882763433356594,10
06073008511,85.11,True,15.21305604369078,16710,781900.315203826,781.9003152038259,51.396663034584606,-0.2077993089233007,0.0891458411040656,90
06073008512,85.12,True,2.080869704024098,746,60742.95190022567,60.74295190022567,29.19113665923324,0.0590616454551912,0.0890427900074202,2
06073008513,85.13,True,1.4960460972789653,448,46041.955675407946,46.04195567540795,30.77576002447375,-0.4722026212566872,0.0498453076658645,4
06073008600,86,True,2.6707664834566334,1098,79921.16196211487,79.92116196211487,29.924428982153874,0.5936147779837492,0.1112312683454348,6
06073008701,87.01,True,1.6829545791460905,1344,75053.36769572698,75.05336769572698,44.59619328158463,0.2742169094659764,0.1234939759036144,12
06073008702,87.02,True,2.695595941460414,2006,108605.39609633286,108.60539609633285,40.28993901715584,0.389135131147795,0.1318007662835249,23
06073008800,88,True,1.4610097192284714,836,55139.236599657896,55.1392365996579,37.740499514798415,1.1178006778141911,0.2014675386824055,11
06073008901,89.01,True,1.2990933962157163,888,48480.87033946375,48.48087033946375,37.319002991385716,0.1012666245608461,0.0781584582441113,10
06073008902,89.02,True,3.075215699768793,1888,114165.80149990456,114.16580149990456,37.12448577460371,0.3091638675898656,0.1325681492109038,38
06073009000,90,True,1.2318485446436773,710,47692.94665881677,47.69294665881677,38.716566956380476,-0.2035795602023665,0.0614317562546445,6
06073009101,91.01,True,2.7802592232537804,1058,87171.23562818507,87.17123562818507,31.35363598440552,-0.1977458650938143,0.056617922759655,19
06073009102,91.02,True,0.9806547032335647,392,27432.03310573388,27.43203310573388,27.973182625118486,0.8873376797707971,0.1386693856742289,8
06073009103,91.03,True,1.807388843844268,852,65150.27198119985,65.15027198119985,36.04662726733831,-0.4955585884944617,0.0413243112614789,9
06073009104,91.04,True,1.7108411510129127,534,48000.4768113917,48.0004768113917,28.056653174944245,-0.4666120397313889,0.0496828752642706,5
06073009107,91.07,True,0.8067325795759615,1170,63331.32410002685,63.331324100026855,78.50349137171993,1.1785704906576246,0.281484405842874,8
06073009108,91.08,True,1.5524684538889144,1878,91409.57972018773,91.40957972018772,58.880152760082076,-0.0617485322005741,0.0595930232558139,18
06073009109,91.09,True,0.8533036303576962,1972,67753.18685435782,67.75318685435782,79.40102964985203,-1.0832663218833178,0.0,3
06073009201,92.01,True,1.7037954761092444,916,61852.671459391,61.852671459391,36.302873394544164,0.2523258454382785,0.0794563512807109,11
06073009203,92.03,True,1.5270657529676668,1506,70602.85495682334,70.60285495682334,46.23432541762872,-0.1106674615150101,0.1350534635053463,0
06073009204,92.04,True,2.055279871918375,412,36393.12708448771,36.39312708448771,17.707139344734973,-0.7801220850507806,0.0261311396080329,6
06073009301,93.01,True,1.5796917217197106,584,45913.55474134515,45.91355474134515,29.064882793309803,-0.0560020080012613,0.0795625942684766,13
06073009305,93.05,True,1.5707557303228818,278,36395.23473496641,36.395234734966415,23.170524883257993,-0.2486707623881735,0.0948308627898137,0
06073009306,93.06,True,2.8461493194469845,1600,100225.08226285713,100.22508226285713,35.21427409941063,-0.4145097963835941,0.0678733031674208,7
06073009307,93.07,True,4.627274844874048,4770,227820.76869724056,227.82076869724057,49.23432826766566,0.2136590879929822,0.0986598890942698,34
06073009308,93.08,True,0.9289901913174161,1300,54511.58984397149,54.511589843971485,58.678326588860656,0.4535164579451375,0.0314867424242424,8
06073009400,94,True,62.42884069556234,1444,201196.18656444922,201.19618656444922,3.2228083097937605,-0.247225361433311,0.0317950982556855,10
06073009502,95.02,True,3.37483042256501,1036,80289.06231903,80.28906231903,23.790547158220473,-0.6376067458361325,0.0244374546334381,7
06073009504,95.04,True,59.073675958667124,1782,377671.2268986221,377.67122689862214,6.393223729007019,-1.4196927839361464,0.0349627711233408,1
06073009505,95.05,True,17.536925046081606,2292,243082.53124899065,243.08253124899065,13.861183223982827,-0.3452159715527154,0.0530930345835362,2
06073009506,95.06,True,1.5239770409457303,844,58211.474534724664,58.211474534724665,38.197081039095266,-0.6147783199144157,0.0434308162374508,9
06073009507,95.07,True,4.068785994538402,454,58978.86882547826,58.97886882547826,14.495446284136486,-0.3212876753377001,0.0505846466700559,0
06073009509,95.09,True,5.100590967724025,790,65473.47398264387,65.47347398264387,12.836448638393621,-0.0386954775499185,0.0228064066852367,3
06073009510,95.10,True,1.6499501492603306,462,45188.08001044413,45.18808001044413,27.38754260587925,0.3850264884583687,0.1123737373737373,9
06073009511,95.11,True,1.536193638581046,410,32808.14925577339,32.80814925577339,21.356779791171167,0.1445946653763883,0.0840532337146859,1
06073009602,96.02,True,1.9334353693264288,758,62814.82833698977,62.81482833698977,32.48871378559358,-0.6513028789841887,0.056086211119275,7
06073009603,96.03,True,1.7306816140820085,1210,66292.36526278884,66.29236526278883,38.30419455744421,0.8425620433808115,0.1614035087719298,14
06073009604,96.04,True,1.8280167774517626,1170,71833.32295227985,71.83332295227984,39.295767871679374,0.0590164564688962,0.0541718555417185,21
06073009703,97.03,True,1.6556410965868804,530,52556.23495892949,52.55623495892949,31.74373665118283,-0.4328808823353495,0.04673157162726,8
06073009704,97.04,True,3.133410672820641,678,75042.01242496049,75.04201242496049,23.94898730507259,-0.1087675787794107,0.0801578867466221,3
06073009705,97.05,True,2.414771121739568,600,54446.054069911355,54.446054069911355,22.54708679416754,-0.5951862997711812,0.0316216216216216,3
06073009706,97.06,True,6.412697304218506,1906,179704.99798715438,179.70499798715437,28.02330898558675,-0.225027830996964,0.0896206752813672,10
06073009801,98.01,True,2.0918000818686724,688,73812.59259026826,73.81259259026827,35.28663815919211,-0.3321784066576881,0.0343195266272189,10
06073009802,98.02,True,1.9867179010594913,988,77767.93555545865,77.76793555545865,39.143924516906,0.1194425578956844,0.1222601764873327,13
06073009804,98.04,True,1.893304882268877,694,57981.426759218,57.981426759217996,30.624453199389038,-0.4697618175258455,0.0207182320441988,1
06073009805,98.05,True,7.475427143652008,512,89184.48246868471,89.1844824686847,11.930352708262093,-0.1986965729247281,0.0443079622724281,0
06073009901,99.01,True,7.305558713165744,416,34300.40635541765,34.30040635541765,4.695110627692722,-0.5236682336308077,0.0,18
06073009902,99.02,True,13.798894426439185,246,12469.110298498666,12.469110298498666,0.9036311108089498,0.0,,0
06073010001,100.01,True,2.103615886364101,630,62995.82724403973,62.995827244039724,29.94644965955358,-0.0309601657222379,0.055724417426545,9
06073010003,100.03,True,1.2784185090636588,408,63178.932763659104,63.178932763659105,49.419601105378796,0.2111664434719952,0.0993563958165728,5
06073010004,100.04,True,1.4112041814824188,270,45340.114526503414,45.34011452650341,32.12867076320258,-0.0891150675051168,0.0797475616752725,6
06073010005,100.05,True,1.5053180900801038,544,39997.06085997059,39.99706085997059,26.570504349577167,1.7482325491284785,0.2202390190904858,4
06073010009,100.09,True,4.035314813802301,1720,74726.22679186094,74.72622679186094,18.518066183156026,0.4027390851103118,0.1028329654157468,12
06073010010,100.10,True,1.1698647175492285,636,47744.85191927971,47.74485191927971,40.81228470527883,0.789888497901342,0.1235697940503432,9
06073010011,100.11,True,0.8850289616567335,260,30079.393608326463,30.079393608326463,33.986903154015685,-0.2230097134999073,0.0585867620751341,8
06073010012,100.12,True,0.6295884408872479,346,23437.551608256887,23.437551608256886,37.22678195175805,0.5488821703308058,0.0914223669923995,7
06073010013,100.13,True,0.8965293146365895,994,48109.10613473948,48.10910613473948,53.66149812317139,0.5459329137142824,0.1089783281733746,24
06073010015,100.15,True,40.49232703958385,9530,801864.9793825421,801.8649793825421,19.802887065459775,-0.4354881846691845,0.0458458889367197,62
06073010016,100.16,True,19.16404056379914,1626,165006.67412368418,165.00667412368418,8.610223589036941,-0.5236682336308077,0.0,7
06073010017,100.17,True,2.8872284664100567,1008,76732.58827369197,76.73258827369197,26.57655574070323,-0.1394989525591674,0.0761282479866281,9
06073010018,100.18,True,3.418624455865424,850,75000.01503982827,75.00001503982827,21.938652814335533,-0.5908266039180824,0.0234503360716952,1
06073010019,100.19,True,3.041227450056394,1748,87722.98846613357,87.72298846613357,28.844599723873632,-0.5169517148073975,0.0479260089686098,1
06073010103,101.03,True,6.78791793819504,1582,80364.87827622498,80.36487827622497,11.839400388743446,1.2548984739588442,0.2451456310679611,12
06073010104,101.04,True,1.613548913885829,844,64658.089653414965,64.65808965341496,40.07197370775834,-0.1286864361683089,0.0536996565719637,11
06073010106,101.06,True,1.3376144352743249,590,32806.64950712593,32.806649507125925,24.526237637677532,1.4659128319758503,0.2397959183673469,29
06073010107,101.07,True,2.3263717277463427,756,64102.9492245962,64.1029492245962,27.554903827298276,-0.1022537305925205,0.0463900134952766,22
06073010109,101.09,True,12.923501546928893,1848,233734.75389002505,233.73475389002505,18.08602359362654,-0.1997638526127572,0.0474709784411276,1
06073010110,101.10,True,2.1859318645997736,692,63138.72838243777,63.13872838243777,28.884124617488002,0.863940947096081,0.2065689467969598,10
06073010111,101.11,True,0.6055532396512525,248,16089.669241382222,16.08966924138222,26.5701976107807,0.6414534088844978,0.1654676258992805,9
06073010112,101.12,True,0.8020416579210266,506,26284.742744302475,26.284742744302477,32.77229117055491,1.1293577081466502,0.2280099217706544,8
06073010201,102.01,True,7.92880020742155,1970,111668.23465598737,111.66823465598738,14.083875458415914,0.9481295092068492,0.3009545199326221,11
06073010202,102.02,True,0.889567215244761,1016,53688.57842597736,53.688578425977354,60.353593866659246,0.0370609090444649,0.0918514252807371,8
06073010300,103,True,1.1200203442967076,1422,75795.0273491722,75.7950273491722,67.67290231390041,0.9285440407741652,0.1235849056603773,10
06073010401,104.01,True,0.40607080781709226,598,29534.46419265226,29.53446419265226,72.7323009290428,0.1932213819686732,0.0465116279069767,2
06073010402,104.02,True,0.6866963012508096,1194,52771.95276602144,52.771952766021435,76.8490418106198,1.011063454087669,0.1560088202866593,8
06073010501,105.01,True,0.47625233050545107,598,26560.88707755863,26.56088707755863,55.770618590714946,-0.1252479150110548,0.0543478260869565,7
06073010502,105.02,True,1.0591170485160855,2318,87098.15656789318,87.09815656789318,82.23657308691729,0.849586431717221,0.1748519679554162,9
06073010601,106.01,True,11.657509189643182,1184,99584.14088000268,99.58414088000268,8.542488730652314,-1.0614093515217984,0.0484603735487127,3
06073010800,108,True,0.6612205670241096,844,44972.339127425184,44.97233912742519,68.0141262541602,-0.331364850442566,0.0489086499595796,4
06073010900,109,True,1.3593702319673722,572,37640.730275703994,37.640730275703994,27.689829739193122,-0.933653095564708,0.0101201771030993,4
06073011000,110,True,1.0014382967466458,1328,59356.05233287239,59.35605233287239,59.270803329272816,-0.2969312095542413,0.0290635091496232,17
06073011100,111,True,0.9967297080738919,1102,61663.817356968204,61.6638173569682,61.86613768754728,-0.0556132765123359,0.0393656188048711,9
06073011300,113,True,11.58088350796648,252,14758.67059829277,14.75867059829277,1.274399365829066,-0.8783145859473563,0.0075440067057837,1
06073011601,116.01,True,0.7337154700249136,848,43764.94460014167,43.764944600141675,59.64838740371063,0.740991996317018,0.1977225672877846,10
06073011602,116.02,True,1.019679752593928,934,49493.00901883114,49.49300901883114,48.5377971788962,0.82144158401477,0.1206755652410787,13
06073011700,117,True,1.630750563994404,2162,99141.24577233476,99.14124577233476,60.79485603824998,1.1786312910930334,0.1362527114967462,34
06073011801,118.01,True,0.6518636435896782,690,36489.802283362114,36.48980228336212,55.97766134405092,1.06499459160533,0.2245271507016473,14
06073011802,118.02,True,0.9526606303743983,652,37861.06983566112,37.86106983566112,39.74245248361068,0.7701920656149083,0.1629660661918726,14
06073011902,119.02,True,1.70427715718956,806,61933.19862625136,61.93319862625136,36.33986312905957,0.6966612055523481,0.0876935615321923,17
06073012002,120.02,True,0.568095573418477,544,26778.900091445605,26.778900091445603,47.13801927782215,2.178628191165715,0.2106056040976197,8
06073012003,120.03,True,1.096288327000292,474,35195.58456482442,35.19558456482442,32.10431389078819,0.0282807418794155,0.0562262849258364,14
06073012101,121.01,True,0.6926573502620977,394,24949.477813395155,24.949477813395156,36.01994233361475,0.3201962119980954,0.077063383492932,7
06073012102,121.02,True,1.1267970619896135,434,38494.65904380401,38.494659043804006,34.16290327899243,0.8568527050276109,0.1678169269887395,5
06073012200,122,True,1.77203310726931,716,43955.02582165878,43.95502582165878,24.804855869421733,0.5562854105649757,0.1472429210134128,12
06073012302,123.02,True,0.4075182981961157,672,28385.062311317215,28.385062311317213,69.65346694115088,1.712331055532892,0.1839530332681017,11
06073012303,123.03,True,1.5658255189025072,494,41744.558489281175,41.744558489281175,26.659776574940537,0.713832338095772,0.1169742656615544,5
06073012304,123.04,True,1.2323439669990404,516,46022.54730680631,46.02254730680631,37.34553707345098,0.4035546868615536,0.0987124463519313,8
06073012401,124.01,True,1.509924557859812,1136,59102.97924041707,59.10297924041707,39.14300150478409,0.183100792657309,0.0679149476356712,9
06073012402,124.02,True,0.8968789151083322,1132,50686.14432378498,50.68614432378498,56.51392118819373,0.6499977356884921,0.1642804698972099,12
06073012501,125.01,True,0.46108961501293905,572,24113.871576539575,24.113871576539577,52.29758118899055,1.9711206320553287,0.2834170854271357,8
06073012502,125.02,True,4.343915489828396,902,41642.271438450305,41.64227143845031,9.586344747258277,0.7084391150634978,0.1233954451345755,16
06073012600,126,True,7.156292362966466,1452,80505.73969555004,80.50573969555005,11.249643755775562,0.475317189961545,0.1157446808510638,6
06073012700,127,True,1.138949404951816,1838,76487.0573450661,76.4870573450661,67.15579903068823,1.0294136680334882,0.1356001638672675,17
06073012800,128,True,1.0349304687069887,622,47323.439219731146,47.32343921973115,45.72620156681216,0.3600706178165711,0.0726889649723465,12
06073012900,129,True,1.3724204203237655,632,45814.93289878092,45.81493289878092,33.382578851437366,-0.24004026942706,0.0542635658914728,6
06073013000,130,True,1.62733450247219,1368,74589.91369011509,74.5899136901151,45.835637096614555,0.6867730795167798,0.1272167933405718,10
06073013102,131.02,True,1.986978809929641,1012,56173.7607477575,56.1737607477575,28.27094102213733,0.4924112008364218,0.0993011065812463,15
06073013103,131.03,True,2.489992508498887,1478,69872.93225910247,69.87293225910247,28.061503004772476,0.5883439119045519,0.1360160965794768,6
06073013104,131.04,True,0.9778913292807175,726,42322.018348439735,42.322018348439734,43.278856332195375,0.5831582027549915,0.1122770199370409,3
06073013203,132.03,True,1.1159367266979925,1058,47330.95849387703,47.33095849387703,42.41365783697006,1.244196682357928,0.123421926910299,15
06073013204,132.04,True,0.8022906545487278,550,31801.466227408877,31.801466227408877,39.63833561702966,0.4963454576806509,0.093984962406015,11
06073013205,132.05,True,1.7818128380490261,1536,82102.53803871089,82.10253803871089,46.0780932124207,0.494976978672007,0.1274060494958753,14
06073013206,132.06,True,1.5890480263944575,1012,55620.95827181029,55.62095827181029,35.00269176760754,1.3078145143875972,0.2278713118853142,22
06073013301,133.01,True,1.6757176414756456,378,46040.73600204122,46.04073600204122,27.475235005282578,0.0302299952995572,0.0730452674897119,7
06073013302,133.02,True,1.3997243475735233,314,35624.497172651034,35.62449717265103,25.45108058912277,-0.1718510710794364,0.0729833546734955,12
06073013303,133.03,True,1.3823412640618051,658,37895.51177264277,37.89551177264277,27.414006047459235,0.2404211160702324,0.0672762900065316,10
06073013306,133.06,True,1.295111319487902,354,29673.328255530298,29.673328255530297,22.911797471790596,0.3267956364116827,0.1396950319724545,9
06073013307,133.07,True,1.3082136583339963,612,51920.38983487538,51.92038983487538,39.68800471093976,0.6121646985981926,0.2141912736888497,12
06073013308,133.08,True,1.6090331553913426,970,57147.08500247813,57.147085002478136,35.516412331838524,0.0786802280575917,0.0978120978120978,3
06073013309,133.09,True,2.527100860311533,854,84251.46752509798,84.25146752509798,33.33917883859678,-0.5858356997721289,0.0452087089169324,14
06073013312,133.12,True,0.884686323486851,258,21902.703227715116,21.902703227715115,24.75759220668076,0.4408384422328084,0.0368647100930565,4
06073013315,133.15,True,1.2651606550392058,368,30916.364987151614,30.916364987151614,24.436710756068802,-0.4184011017697265,0.0842537888517852,2
06073013316,133.16,True,2.673522005055538,1122,84087.37120460188,84.08737120460188,31.45190914665956,-0.4526389172723733,0.05211431527221,10
06073013317,133.17,True,17.26213871389636,4896,341995.24282671855,341.99524282671854,19.811869693261453,-0.4757439915294281,0.0604054613156805,5
06073013318,133.18,True,1.6296375042983238,892,73924.58704400656,73.92458704400656,45.362595576638014,-0.6942509557251677,0.0208143619097177,2
06073013319,133.19,True,7.66332701912888,4276,224015.44757701195,224.01544757701194,29.23213990709699,-0.4443210695475888,0.0417154909772674,5
06073013320,133.20,True,7.9943300168207525,1170,97166.17491210415,97.16617491210415,12.154386259718855,-0.4090360707420991,0.0353284671532846,0
06073013321,133.21,True,1.941352262295131,1944,106102.28185297633,106.10228185297633,54.65380184405004,-0.4280556418546267,0.0933731343283582,0
06073013322,133.22,True,1.5094554067241523,662,63382.74457572598,63.38274457572598,41.9904717246867,-0.9743829013259124,0.0056595559425337,4
06073013323,133.23,True,1.9782583804573806,704,62565.03666640991,62.56503666640991,31.626322064130292,-0.8123337134235878,0.0441996653653095,4
06073013324,133.24,True,0.40477975773546276,286,19923.306149090222,19.923306149090223,49.22011481144958,-0.6604257501911861,0.0012771392081736,4
06073013325,133.25,True,1.018898823787248,630,57365.986458971944,57.365986458971946,56.30194590444467,0.3590157259526856,0.1256072172102706,4
06073013326,133.26,True,1.547511197976818,384,42991.97160725697,42.99197160725697,27.781363820477505,-1.0578123052297332,0.0090673575129533,7
06073013327,133.27,True,1.596132317669862,904,64897.264975236525,64.89726497523652,40.65907585279507,-0.1551772953072747,0.0844300119637668,14
06073013401,134.01,True,2.250004422363679,630,56713.083697282374,56.71308369728237,25.205765434764807,-0.4050124068662324,0.0612419700214132,2
06073013409,134.09,True,2.727183567876475,1120,83507.85767738264,83.50785767738263,30.620548855244877,-0.2661536372552042,0.0506142506142506,4
06073013411,134.11,True,4.772598776389739,674,86484.44137054037,86.48444137054037,18.121037493950425,-0.6658585014237673,0.0427862753203803,3
06073013412,134.12,True,4.695780040610126,996,100115.2521389258,100.1152521389258,21.32026016404247,-0.3723106065078605,0.0374734402163415,9
06073013414,134.14,True,2.8689526958196567,794,83092.83074021865,83.09283074021864,28.962774764914382,-0.3703409510184549,0.0704095112285336,3
06073013415,134.15,True,1.1606097424991342,1982,75518.08608165979,75.51808608165979,65.06759620942621,-0.7586068985789111,0.0026720106880427,8
06073013416,134.16,True,2.20563673840224,790,67342.33116412087,67.34233116412086,30.531923045906257,-0.5571530847711564,0.0231240081614146,9
06073013417,134.17,True,2.013808569311525,322,39297.16626742654,39.29716626742654,19.51385393143964,-0.6186156911987125,0.0397196261682243,1
06073013418,134.18,True,1.8122423306796247,454,57625.8698978371,57.625869897837106,31.7981038861543,0.3245680449637392,0.121893088185223,2
06073013420,134.20,True,1.9333130969019687,1012,74538.64339274373,74.53864339274374,38.55487427886768,-0.1537957845856626,0.0911930043722673,5
06073013421,134.21,True,2.4764050277458125,732,69098.07735377512,69.09807735377512,27.902575135971503,-0.4668753284260155,0.069199128962013,6
06073013422,134.22,True,5.669812847927377,954,109182.75087740149,109.18275087740149,19.256852704990727,-0.6342239823182487,0.0375029670068834,0
06073013423,134.23,True,15.54043253556132,1248,202550.32573681162,202.55032573681163,13.033763717535775,-0.5916791264801161,0.0141779788838612,1
06073013424,134.24,True,2.8910826539174725,2222,150772.0837250512,150.7720837250512,52.15073443879307,-0.7768484882870424,0.0294869866105009,14
06073013425,134.25,True,2.96378303765064,626,77650.29736138284,77.65029736138284,26.19972392545151,-1.05250743222512,0.0256668344237544,0
06073013503,135.03,True,2.7611672324766925,1370,89404.79555554394,89.40479555554394,32.379348307472945,0.1213423618252318,0.1199933244325767,9
06073013504,135.04,True,2.199017404707549,600,50370.019162316974,50.37001916231697,22.905693722335847,-0.6377479297244611,0.0253069406163868,5
06073013505,135.05,True,2.724975880943531,1112,82358.5561566434,82.3585561566434,30.22359087014249,0.1072896174262101,0.1383658372562206,15
06073013506,135.06,True,6.813643531069165,548,69946.75849793371,69.94675849793371,10.2656909154386,0.0785676270225487,0.1316397228637413,7
06073013601,136.01,True,3.2413302754070057,1188,83256.70216891226,83.25670216891227,25.685966900876195,0.1080756399289191,0.0721461187214611,5
06073013604,136.04,True,3.5973602511882254,834,74881.33570986197,74.88133570986197,20.81563437665947,-0.2073476916739647,0.0523208135148433,5
06073013605,136.05,True,5.806827745256511,1254,123421.28529886008,123.42128529886008,21.25451119153321,-0.696758417240488,0.035793827553293,1
06073013607,136.07,True,2.536124517189868,1458,89564.69454233203,89.56469454233203,35.31557458447406,-0.0185375208672137,0.0460669274228596,8
06073013608,136.08,True,1.2331337496471928,736,43700.15228537058,43.700152285370585,35.43829069464157,1.301076935118725,0.188611182684875,4
06073013701,137.01,True,2.280985203808402,822,55580.94733167382,55.58094733167382,24.367079294891607,0.2254371234249152,0.0823234433765148,8
06073013702,137.02,True,2.456813651134217,904,64645.8541405787,64.64585414057869,26.312884622215513,-0.0094160918945048,0.095440280598117,4
06073013801,138.01,True,2.2898960155541737,982,75719.59086011835,75.71959086011834,33.06682501990973,0.8484483295513486,0.1819992756247736,8
06073013802,138.02,True,0.707855342111439,332,21013.80114116754,21.01380114116754,29.686575619371816,0.2681715865296701,0.1100889297761422,4
06073013903,139.03,True,3.7668636446181654,950,60524.97162623286,60.52497162623286,16.067736275165352,-0.0374713519008668,0.0532077393075356,6
06073013905,139.05,True,2.2047572214149596,254,37400.96832627553,37.400968326275525,16.963758169379073,-0.5517812985017226,0.0326453243470935,0
06073013906,139.06,True,1.783931212545633,512,42283.83075759029,42.28383075759029,23.70261278026081,0.9907194372059428,0.1863799283154122,7
06073013907,139.07,True,1.3399867030417072,482,33204.71982144552,33.20471982144552,24.77988755117671,0.759057382672684,0.171059709521248,0
06073013908,139.08,True,1.1289291212053267,886,53164.21259895029,53.164212598950286,47.09260448715178,0.2512046223520925,0.0917009436244858,12
06073013909,139.09,True,1.080046586043945,440,40744.71230070757,40.74471230070757,37.724958189025514,0.1310163528645237,0.0818965517241379,4
06073014001,140.01,True,1.8612662161503124,870,59797.61789625661,59.79761789625661,32.12738585022889,0.3460734112574626,0.1190758293838862,9
06073014002,140.02,True,2.117232541178339,832,62821.568504917195,62.821568504917195,29.671548723672107,0.4445408932407501,0.1149564375605033,11
06073014101,141.01,True,1.3432944233266257,344,38920.25632187848,38.920256321878476,28.973734756892465,-0.0920898069681972,0.0412345679012345,5
06073014102,141.02,True,1.197737367633882,328,37469.12500953034,37.46912500953034,31.283256264727058,0.1603952856387773,0.1122327790973871,8
06073014200,142,True,2.273162431911885,726,68933.75843719419,68.93375843719419,30.325047374294403,-0.0409172061192856,0.0997631322279504,14
06073014300,143,True,1.1546903857224113,548,38379.36023151656,38.379360231516564,33.23779318341272,0.2171949037373778,0.1095343680709534,2
06073014400,144,True,1.699742027995468,2550,99299.06133733873,99.29906133733873,58.420077695227455,1.2870415559639583,0.1450777202072538,23
06073014500,145,True,1.1728220420512148,764,47534.99082856848,47.53499082856848,40.53043780233858,0.2804126477842178,0.1239114207514307,3
06073014601,146.01,True,1.4545004485321484,1898,79686.00718598932,79.68600718598933,54.7858251033245,1.4322255009495288,0.1739130434782608,16
06073014602,146.02,True,2.730703885256177,720,71286.36780814597,71.28636780814597,26.105491771934965,-0.4852283546574503,0.0262264150943396,7
06073014701,147.01,True,1.1138733245588799,584,40580.54660243245,40.58054660243245,36.431922470630404,0.224066236665076,0.099242833964305,3
06073014702,147.02,True,1.4147839489368434,746,47897.48646655433,47.89748646655433,33.854982948136694,-0.2344955751996298,0.0204657727593507,7
06073014803,148.03,True,1.864206396999245,1680,88751.18913019916,88.75118913019915,47.608027347754614,0.836729538977782,0.109094982078853,7
06073014804,148.04,True,1.2736881904606305,692,45355.554934160944,45.35555493416094,35.60962194189621,0.1545046256592221,0.0721793973370707,7
06073014805,148.05,True,1.297580776419914,816,52068.66769915022,52.06866769915022,40.12749621862471,0.373656241556191,0.1259187620889748,7
06073014806,148.06,True,0.9075783919529891,956,44422.90491454295,44.422904914542954,48.94663128652801,1.7031426278504078,0.266266582438408,7
06073014901,149.01,True,1.716387716863796,938,59617.414956434215,59.61741495643422,34.734235377405206,0.5513445724253406,0.1042439225381128,1
06073014902,149.02,True,1.5510803877507142,1978,85774.7591175954,85.7747591175954,55.30000881642306,0.6153118105030085,0.0492676431424767,14
06073015001,150.01,True,1.7170628471731137,864,72022.00552818445,72.02200552818445,41.94488608658551,0.991760484790771,0.2707120465741155,1
06073015002,150.02,True,1.383433049167093,1568,73288.52911430507,73.28852911430508,52.97584090421219,1.3737802554344858,0.1773296244784422,12
06073015100,151,True,2.1302516018726694,782,66369.054608716,66.369054608716,31.15550038801616,-0.1611374187288977,0.0530686651812841,0
06073015200,152,True,4.292046280401476,1018,107867.85660626736,107.86785660626737,25.13203482889226,-0.7550886123723348,0.0194690265486725,0
06073015301,153.01,True,0.6534937204386219,456,27178.117206956424,27.178117206956422,41.58894929964224,1.2622323184885635,0.2536897800055694,4
06073015302,153.02,True,3.3943486136687078,1048,87809.0823808563,87.8090823808563,25.869199771425293,-0.3057462192411356,0.045638489208633,2
06073015403,154.03,True,3.0707651437087775,962,77879.3499238298,77.87934992382979,25.36154550385754,-0.7109211394782168,0.0237037037037037,0
06073015405,154.05,True,4.699585839273509,822,86286.44450984338,86.28644450984338,18.36043588964045,-0.4603794864378299,0.0327259862020166,4
06073015406,154.06,True,6.075196241866112,462,58317.32172263565,58.31732172263565,9.599249044953051,-0.6067528265136214,0.0593607305936073,0
06073015407,154.07,True,0.8267094540440353,474,27621.789409391342,27.621789409391344,33.41172557574266,1.7308304317743184,0.3054866280672732,4
06073015408,154.08,True,2.775553429282155,1018,76660.86114024417,76.66086114024418,27.62002717420975,-0.0006149076544439,0.0713416118821524,7
06073015501,155.01,True,32.93294339156247,1858,237540.73504588788,237.54073504588789,7.2128607583477224,-0.3644676746291842,0.0377392237524593,16
06073015502,155.02,True,25.867673007391442,1334,167497.76727196597,167.49776727196598,6.4751772308280335,-0.416784142761808,0.059347181008902,1
