GEOID,rank_det,rank_bayes,rank_delta,jobs_C000_45min,posterior_mean_jobs,disadvantage_z,exceedance_prob_45min,ci_width_log1p
06073008506,438.0,438.0,0.0,7616.0,7630.659566755594,0.0296292934439967,6.25e-05,0.34510915345703097
06073008509,405.0,405.0,0.0,8718.0,8706.847243679818,0.0854286491259365,0.00025,0.34221179133768764
06073008510,105.0,105.0,0.0,27445.0,27301.52137433605,0.7784691002600647,0.0,0.3336960816939065
06073008511,2.0,2.0,0.0,108218.0,106579.82082951438,-0.2077993089233007,0.0,0.3585979860230406
06073008512,416.0,416.0,0.0,8251.0,8247.21293660676,0.0590616454551912,0.00021875,0.34407511795827084
06073008600,90.0,90.0,0.0,29841.0,29684.598648837877,0.5936147779837492,0.0,0.34927185198733746
06073008701,116.0,116.0,0.0,25817.0,25676.894731475193,0.2742169094659764,0.0,0.35264986183424085
06073008800,62.0,62.0,0.0,36977.0,36768.25433573772,1.1178006778141911,0.0,0.3365109758922884
06073008901,68.0,68.0,0.0,35237.0,35001.29562460265,0.1012666245608461,0.0,0.3551712400793594
06073008902,91.0,91.0,0.0,29754.0,29507.779421977048,0.3091638675898656,0.0,0.3547251875518924
06073009000,80.0,80.0,0.0,32323.0,32107.605734324265,-0.2035795602023665,0.0,0.3483961075049855
06073009101,410.0,410.0,0.0,8474.0,8470.15580122293,-0.1977458650938143,0.00053125,0.34671044056189615
06073009102,451.0,451.0,0.0,6962.0,6983.331806172623,0.8873376797707971,0.00084375,0.3482893078606306
06073009108,108.0,108.0,0.0,26911.0,26747.785819468838,-0.0617485322005741,0.0,0.34707172619203597
06073009109,110.0,110.0,0.0,26824.0,26660.204752604168,-1.0832663218833178,0.0,0.3471750916106018
06073009203,65.0,65.0,0.0,36270.0,35976.9006917133,-0.1106674615150101,0.0,0.3482038283559845
06073009204,406.0,406.0,0.0,8704.0,8693.599518679934,-0.7801220850507806,0.000125,0.34344948251797547
06073009301,476.0,476.0,0.0,6073.0,6090.242328358956,-0.0560020080012613,0.0031875,0.341750837775912
06073009305,387.0,387.0,0.0,9342.0,9342.541463828364,-0.2486707623881735,0.000125,0.34540867917074536
06073009306,508.0,508.0,0.0,5282.0,5292.117502996785,-0.4145097963835941,0.02675,0.3518511353441074
06073009307,61.0,61.0,0.0,37411.0,37082.68391260112,0.2136590879929822,0.0,0.3488912553716226
06073009308,28.0,28.0,0.0,62038.0,61503.694009966595,0.4535164579451375,0.0,0.3518158826731401
06073009502,1.0,1.0,0.0,108469.0,106838.08034103496,-0.6376067458361325,0.0,0.3602135044361301
06073009505,686.0,686.0,0.0,659.0,668.8642720285065,-0.3452159715527154,0.9995625,0.3606187344290941
06073009506,632.0,632.0,0.0,2098.0,2113.5305081525375,-0.6147783199144157,0.99990625,0.3389683150221705
06073009507,681.0,681.0,0.0,733.0,742.926288387842,-0.3212876753377001,1.0,0.3575169343627662
06073009509,317.0,317.0,0.0,12701.0,12672.48532275284,-0.0386954775499185,0.0,0.3446285800062512
06073009510,643.0,643.0,0.0,1816.0,1833.6792758599329,0.3850264884583687,1.0,0.3407819933976999
06073009511,496.0,496.0,0.0,5533.0,5553.160205152207,0.1445946653763883,0.0114375,0.3475107020264403
06073009603,52.0,52.0,0.0,41866.0,41594.929119694025,0.8425620433808115,0.0,0.3523558118190202
06073009703,395.0,395.0,0.0,8971.0,8976.08626590337,-0.4328808823353495,6.25e-05,0.33671675776476917
06073009704,590.0,590.0,0.0,3239.0,3261.0712738613856,-0.1087675787794107,0.99503125,0.34840532988711814
06073009706,612.0,612.0,0.0,2629.0,2640.1138752567963,-0.225027830996964,0.99984375,0.34160138171873733
06073009801,396.0,396.0,0.0,8960.0,8952.81187406886,-0.3321784066576881,0.000375,0.33620880627185734
06073009802,221.0,221.0,0.0,16822.0,16785.020804179578,0.1194425578956844,0.0,0.3360492599017384
06073009804,559.0,559.0,0.0,4080.0,4096.11831181637,-0.4697618175258455,0.88284375,0.3530727632717685
06073009901,707.0,707.0,0.0,362.0,368.4752059834754,-0.5236682336308077,1.0,0.3529547294760045
06073009902,530.0,530.0,0.0,4659.0,4635.806927766971,0.0,0.2926875,0.3521140270031342
06073010003,567.0,567.0,0.0,3789.0,3811.9953115373,0.2111664434719952,0.96621875,0.3440577428937974
06073010004,546.0,546.0,0.0,4312.0,4325.818447354477,-0.0891150675051168,0.6913125,0.3418102224559867
06073010005,494.0,494.0,0.0,5571.0,5596.129283290461,1.7482325491284785,0.01,0.3441162171388257
06073010009,556.0,556.0,0.0,4134.0,4146.622415791354,0.4027390851103118,0.85446875,0.3498633686479611
06073010011,423.0,423.0,0.0,8026.0,8039.5567131851285,-0.2230097134999073,0.0001875,0.35521927677994647
06073010013,446.0,446.0,0.0,7165.0,7190.345267662149,0.5459329137142824,0.00040625,0.3431956658584454
06073010016,597.0,597.0,0.0,3076.0,3084.57928854945,-0.5236682336308077,0.9985625,0.34462169889541894
06073010019,695.0,695.0,0.0,549.0,555.9209910678253,-0.5169517148073975,1.0,0.34821637815483797
06073010104,646.0,646.0,0.0,1721.0,1731.7608640063854,-0.1286864361683089,1.0,0.3448293697745548
06073010106,422.0,422.0,0.0,8077.0,8082.255682165507,1.4659128319758503,0.000125,0.3386946570105973
06073010107,382.0,382.0,0.0,9502.0,9493.565507632846,-0.1022537305925205,6.25e-05,0.35094108522526213
06073010109,674.0,674.0,0.0,893.0,900.2679004435904,-0.1997638526127572,1.0,0.34563351046619584
06073010110,557.0,557.0,0.0,4116.0,4124.47718074816,0.863940947096081,0.86359375,0.3498980810015375
06073010111,391.0,391.0,0.0,9061.0,9072.805892312132,0.6414534088844978,9.375e-05,0.34855307405958946
06073010112,563.0,563.0,0.0,4004.0,4022.83464981299,1.1293577081466502,0.91459375,0.3501995520641259
06073010201,690.0,690.0,0.0,623.0,629.9384843481362,0.9481295092068492,0.9999375,0.3510733524530778
06073010300,538.0,538.0,0.0,4545.0,4561.3974692759475,0.9285440407741652,0.38903125,0.34535308453401825
06073010401,518.0,518.0,0.0,5038.0,5056.284741541794,0.1932213819686732,0.05784375,0.34743224013815066
06073010402,526.0,526.0,0.0,4860.0,4886.035031933041,1.011063454087669,0.10990625,0.34294692698555806
06073010601,711.0,711.0,0.0,310.0,314.1932971978986,-1.0614093515217984,1.0,0.34828014981429245
06073010900,499.0,499.0,0.0,5483.0,5491.487822776789,-0.933653095564708,0.01475,0.348931247124014
06073011601,124.0,124.0,0.0,24985.0,24881.248527371026,0.740991996317018,0.0,0.3365886367400588
06073011602,128.0,128.0,0.0,24354.0,24244.37210357774,0.82144158401477,0.0,0.351314456723717
06073011801,118.0,118.0,0.0,25659.0,25519.251337498594,1.06499459160533,0.0,0.3443711352106664
06073011902,294.0,294.0,0.0,13565.0,13520.35918688995,0.6966612055523481,0.0,0.3449036704338493
06073012002,299.0,299.0,0.0,13127.0,13091.578950007188,2.178628191165715,0.0,0.34556796971629034
06073012003,331.0,331.0,0.0,12080.0,12055.59069805704,0.0282807418794155,0.0,0.33781638501001154
06073012101,257.0,257.0,0.0,15179.0,15117.180422505457,0.3201962119980954,0.0,0.34365005167089535
06073012102,282.0,282.0,0.0,14046.0,14022.452568401548,0.8568527050276109,0.0,0.34709673680323405
06073012200,432.0,432.0,0.0,7842.0,7852.934530226573,0.5562854105649757,0.0004375,0.3446368723482589
06073012303,285.0,285.0,0.0,13928.0,13899.689248150049,0.713832338095772,0.0,0.34945788688969337
06073012304,202.0,202.0,0.0,18066.0,18025.60960965494,0.4035546868615536,0.0,0.33816993985379185
06073012402,184.0,184.0,0.0,19641.0,19580.23248840785,0.6499977356884921,0.0,0.33748863262850826
06073012501,119.0,119.0,0.0,25547.0,25477.565823296172,1.9711206320553287,0.0,0.3398652524911565
06073012502,394.0,394.0,0.0,9041.0,9024.912672339413,0.7084391150634978,0.0,0.3478839386012993
06073012700,102.0,102.0,0.0,27763.0,27608.81635899571,1.0294136680334882,0.0,0.3384222122738745
06073012800,174.0,174.0,0.0,20159.0,20073.94044687104,0.3600706178165711,0.0,0.3413412155015454
06073012900,167.0,167.0,0.0,20615.0,20519.220127164837,-0.24004026942706,0.0,0.33759789173117305
06073013103,148.0,148.0,0.0,22413.0,22266.078566424894,0.5883439119045519,0.0,0.34487831516485556
06073013104,125.0,125.0,0.0,24406.0,24305.477629781435,0.5831582027549915,0.0,0.3477109769400073
06073013203,190.0,190.0,0.0,19099.0,19040.52188697712,1.244196682357928,0.0,0.338367439385884
06073013204,271.0,271.0,0.0,14537.0,14505.421876445718,0.4963454576806509,0.0,0.3464452828700928
06073013206,215.0,215.0,0.0,17349.0,17306.425322598177,1.3078145143875972,0.0,0.3460979907683974
06073013301,339.0,339.0,0.0,11876.0,11844.26310470478,0.0302299952995572,9.375e-05,0.35230376578742906
06073013302,355.0,355.0,0.0,11023.0,11005.480331749786,-0.1718510710794364,0.0,0.3453997153232162
06073013303,357.0,357.0,0.0,10946.0,10931.090144602307,0.2404211160702324,0.0,0.3534036978492381
06073013306,543.0,543.0,0.0,4402.0,4416.537629632566,0.3267956364116827,0.57784375,0.3349794977880389
06073013307,671.0,671.0,0.0,925.0,935.0584069243644,0.6121646985981926,1.0,0.3525687709113452
06073013308,479.0,479.0,0.0,5946.0,5954.3244075059365,0.0786802280575917,0.00409375,0.3470749138294362
06073013309,371.0,371.0,0.0,10364.0,10360.46358510954,-0.5858356997721289,0.0,0.3453087136306561
06073013316,370.0,370.0,0.0,10441.0,10432.484525580381,-0.4526389172723733,0.0,0.3495030100497427
06073013318,425.0,425.0,0.0,7963.0,7975.2348200899905,-0.6942509557251677,0.00028125,0.34819435379298724
06073013319,490.0,490.0,0.0,5688.0,5697.177709796259,-0.4443210695475888,0.00809375,0.3494249802423468
06073013320,718.0,718.0,0.0,136.0,140.64182713647097,-0.4090360707420991,1.0,0.3865406403480822
06073013321,527.0,527.0,0.0,4736.0,4745.874765107508,-0.4280556418546267,0.19840625,0.35133133586409215
06073013322,437.0,437.0,0.0,7648.0,7645.247139605717,-0.9743829013259124,0.000625,0.34962728201372784
06073013323,491.0,491.0,0.0,5668.0,5682.072069026909,-0.8123337134235878,0.00815625,0.33991023764032846
06073013324,500.0,500.0,0.0,5461.0,5478.0729142440505,-0.6604257501911861,0.01384375,0.3423146993826087
06073013325,472.0,472.0,0.0,6286.0,6306.753994917198,0.3590157259526856,0.0024375,0.34967033516797486
06073013327,445.0,445.0,0.0,7220.0,7224.777865375399,-0.1551772953072747,0.00078125,0.3438228613280785
06073013409,345.0,345.0,0.0,11662.0,11655.331356785977,-0.2661536372552042,0.0,0.3474913242228368
06073013411,591.0,591.0,0.0,3200.0,3214.780751122946,-0.6658585014237673,0.99625,0.34723573946901354
06073013412,450.0,450.0,0.0,6976.0,6983.787866360357,-0.3723106065078605,0.001,0.34546488900565997
06073003800,522.0,522.0,0.0,4922.0,4930.8994075088185,-0.4996321377588829,0.09684375,0.3463524084224492
06073013415,447.0,447.0,0.0,7138.0,7143.615523728207,-0.7586068985789111,0.0005,0.34311799916860686
06073013416,528.0,528.0,0.0,4723.0,4742.062990369336,-0.5571530847711564,0.20053125,0.34586616497927913
06073013417,458.0,458.0,0.0,6526.0,6527.183470993313,-0.6186156911987125,0.00134375,0.34674883642987986
06073013418,380.0,380.0,0.0,9646.0,9662.898510271976,0.3245680449637392,0.0,0.3359130994532009
06073013420,452.0,452.0,0.0,6875.0,6886.028074048947,-0.1537957845856626,0.001,0.3486098349582072
06073013421,429.0,429.0,0.0,7910.0,7918.644913435823,-0.4668753284260155,0.00015625,0.3418650022820753
06073013422,667.0,667.0,0.0,949.0,958.6710513860954,-0.6342239823182487,1.0,0.3475606314823949
06073013423,717.0,717.0,0.0,178.0,181.3178389593263,-0.5916791264801161,1.0,0.3619891918806095
06073013424,415.0,415.0,0.0,8305.0,8311.485403217232,-0.7768484882870424,0.00059375,0.3503075768160411
06073013425,495.0,495.0,0.0,5542.0,5555.05736519792,-1.05250743222512,0.01190625,0.3522119906059178
06073013503,575.0,575.0,0.0,3700.0,3716.8150416733843,0.1213423618252318,0.9785,0.3414088015219292
06073013504,620.0,620.0,0.0,2408.0,2422.3265089527818,-0.6377479297244611,0.9993125,0.34479348700463497
06073013505,551.0,551.0,0.0,4208.0,4224.695868755616,0.1072896174262101,0.79559375,0.34984408051739635
06073013506,647.0,647.0,0.0,1649.0,1663.5920907416355,0.0785676270225487,1.0,0.35211451907376556
06073013601,588.0,588.0,0.0,3334.0,3349.246987529026,0.1080756399289191,0.99503125,0.3422851497046526
06073013604,630.0,630.0,0.0,2165.0,2186.991105774039,-0.2073476916739647,0.9991875,0.3433683951389854
06073013605,615.0,615.0,0.0,2540.0,2553.014129159906,-0.696758417240488,0.99975,0.340019784284447
06073013607,562.0,562.0,0.0,4012.0,4031.331308635771,-0.0185375208672137,0.908625,0.3554159968477766
06073013608,576.0,576.0,0.0,3683.0,3708.4501924795704,1.301076935118725,0.97696875,0.35240081970369275
06073000100,42.0,42.0,0.0,49803.0,49324.28151833216,-1.2178216588088977,0.0,0.3447225964592384
06073000201,79.0,79.0,0.0,32749.0,32551.12454169158,0.6819436773037743,0.0,0.3433840240212742
06073000202,31.0,31.0,0.0,59221.0,58690.691172931736,-0.1829616101648927,0.0,0.3438672491216348
06073013802,404.0,404.0,0.0,8743.0,8749.436211252829,0.2681715865296701,3.125e-05,0.34196256031082406
06073013903,603.0,603.0,0.0,2969.0,2981.277752260936,-0.0374713519008668,0.9975,0.3496870501292859
06073013905,531.0,531.0,0.0,4607.0,4616.357228277451,-0.5517812985017226,0.31875,0.34864886448360366
06073013906,517.0,517.0,0.0,5077.0,5090.543939155664,0.9907194372059428,0.05003125,0.33741664918647096
06073013907,553.0,553.0,0.0,4180.0,4193.368044328588,0.759057382672684,0.8191875,0.3433632703992089
06073000301,46.0,46.0,0.0,47011.0,46667.30222410804,1.0067532395021954,0.0,0.34774938181098136
06073013909,605.0,605.0,0.0,2833.0,2851.6245724266705,0.1310163528645237,0.99875,0.3436108802298481
06073014001,390.0,390.0,0.0,9085.0,9083.395515319091,0.3460734112574626,0.00015625,0.34838883367371665
06073014002,367.0,367.0,0.0,10517.0,10510.639613791913,0.4445408932407501,0.00015625,0.34239467051035
06073000400,40.0,40.0,0.0,52149.0,51699.45498873781,1.0206126943008222,0.0,0.35433999344587797
06073014102,550.0,550.0,0.0,4247.0,4258.812565337527,0.1603952856387773,0.7613125,0.34932786190544185
06073014200,414.0,414.0,0.0,8402.0,8391.941344864368,-0.0409172061192856,6.25e-05,0.33451718546984566
06073014300,407.0,407.0,0.0,8544.0,8548.087869814648,0.2171949037373778,0.000125,0.3432560079662661
06073000500,78.0,78.0,0.0,33326.0,33095.005665053555,0.3650241607303577,0.0,0.3366975978063209
06073014500,203.0,203.0,0.0,17894.0,17815.884387758637,0.2804126477842178,0.0,0.3469196323878112
06073000600,49.0,49.0,0.0,42982.0,42579.81480955537,0.4621890502314649,0.0,0.3482782528968027
06073014602,284.0,284.0,0.0,14008.0,13950.015530291506,-0.4852283546574503,0.0,0.3463129661368516
06073014701,132.0,132.0,0.0,23839.0,23693.265807297426,0.224066236665076,0.0,0.34252328679579414
06073000700,45.0,45.0,0.0,47117.0,46687.30851076773,0.5413692609555584,0.0,0.3541517059056396
06073014803,139.0,139.0,0.0,23027.0,22903.930245224787,0.836729538977782,0.0,0.35112944616336605
06073014804,130.0,130.0,0.0,24228.0,24123.58490660615,0.1545046256592221,0.0,0.3532026618578854
06073014805,310.0,310.0,0.0,12836.0,12807.308944171147,0.373656241556191,0.0,0.3423715900801394
06073014806,193.0,193.0,0.0,18980.0,18914.49103806414,1.7031426278504078,0.0,0.34946760288931955
06073000800,47.0,47.0,0.0,43423.0,43067.1878508162,0.2510726454946559,0.0,0.3474723084228284
06073014902,138.0,138.0,0.0,23318.0,23188.293850783375,0.6153118105030085,0.0,0.350344536135788
06073015001,213.0,213.0,0.0,17551.0,17497.3369173632,0.991760484790771,0.0,0.34005411275949626
06073000901,56.0,56.0,0.0,40903.0,40612.92933927775,0.8345135870419281,0.0,0.34067291621904694
06073015100,290.0,290.0,0.0,13681.0,13657.288008855028,-0.1611374187288977,0.0,0.3383559249196608
06073015200,348.0,348.0,0.0,11373.0,11340.011967146698,-0.7550886123723348,0.0,0.3518592421832327
06073015301,247.0,247.0,0.0,15554.0,15506.637756334352,1.2622323184885635,3.125e-05,0.3471112083923842
06073015302,454.0,454.0,0.0,6660.0,6661.078205455265,-0.3057462192411356,0.00128125,0.33609417243835793
06073000902,50.0,50.0,0.0,42918.0,42566.10428551369,1.495564112036653,0.0,0.3547075346304549
06073015405,712.0,712.0,0.0,276.0,280.9219415476952,-0.4603794864378299,1.0,0.3525589305709884
06073015406,716.0,716.0,0.0,208.0,212.04003721731027,-0.6067528265136214,1.0,0.3674825097077079
06073015407,261.0,261.0,0.0,15003.0,14960.296344327586,1.7308304317743184,0.0,0.34495092217164824
06073001000,63.0,63.0,0.0,36974.0,36719.79903312443,0.4656011478427325,0.0,0.3463021302895992
06073015501,652.0,652.0,0.0,1411.0,1421.343526710315,-0.3644676746291842,1.0,0.343976827232364
06073015502,608.0,608.0,0.0,2782.0,2794.1844924686143,-0.416784142761808,0.99884375,0.3396734609866545
06073015601,269.0,269.0,0.0,14687.0,14666.310135515347,0.7630058195122041,0.0,0.34797929252141024
06073015602,628.0,628.0,0.0,2223.0,2235.4790472702025,-0.1146100140432484,0.9996875,0.3438226573684702
06073015701,208.0,208.0,0.0,17702.0,17667.578323542268,1.8921617128475516,0.0,0.34646325685224966
06073001201,185.0,185.0,0.0,19506.0,19442.3835973662,1.194874937736952,0.0,0.3519612578217952
06073001301,173.0,173.0,0.0,20171.0,20090.548409963347,0.1985270682986571,0.0,0.34226192462783267
06073015706,235.0,235.0,0.0,16280.0,16239.160234929834,2.0441625413794973,0.0,0.34581145360427357
06073015801,77.0,77.0,0.0,33514.0,33278.213640656366,1.5315309128036578,0.0,0.35218975810416
06073015802,73.0,73.0,0.0,33872.0,33630.39956662559,1.3147286951038497,0.0,0.35151226575663586
06073015901,83.0,83.0,0.0,31581.0,31436.834719815593,1.601722001496528,0.0,0.3464181976821852
06073015902,93.0,93.0,0.0,29325.0,29194.987599102937,1.5623835838708733,0.0,0.349317708157594
06073001302,141.0,141.0,0.0,22928.0,22841.862301885816,0.3063716184635215,0.0,0.33827341210639617
06073001500,142.0,142.0,0.0,22899.0,22774.956396678062,-0.1709108001730435,0.0,0.3473179135789195
06073016201,188.0,188.0,0.0,19237.0,19130.80715163528,-0.3382445316645566,0.0,0.34995716146252676
06073016202,88.0,88.0,0.0,30438.0,30179.546391086857,0.9693094942072786,0.0,0.3367013356024824
06073016301,81.0,81.0,0.0,32035.0,31777.554327252416,1.4699946024291126,0.0,0.35059260569726725
06073001700,177.0,177.0,0.0,20064.0,19974.24844248836,0.2794211549133719,0.0,0.3452599471931048
06073016401,384.0,384.0,0.0,9461.0,9455.782288195534,0.0007711493713854,0.0,0.34054294735540935
06073016403,613.0,613.0,0.0,2599.0,2611.253251206313,0.5169589370936247,0.9995,0.3383220017993427
06073016404,336.0,336.0,0.0,11950.0,11946.593513158543,1.7826186882910848,0.0,0.3479141567131414
06073016502,120.0,120.0,0.0,25544.0,25437.99718514569,0.9799097763752442,0.0,0.3463371912135056
06073016503,149.0,149.0,0.0,22357.0,22232.8766802542,0.0067644456029936,0.0,0.34536215700161144
06073001801,270.0,270.0,0.0,14553.0,14527.792619280284,0.2176551820568857,0.0,0.3419007478771192
06073016606,480.0,480.0,0.0,5939.0,5951.373610485237,-0.5462945062989256,0.004875,0.3557839185460896
06073016607,363.0,363.0,0.0,10705.0,10696.787340831186,-0.279681910576265,0.0,0.34308713254905676
06073016608,501.0,501.0,0.0,5456.0,5470.063205118116,-0.2747826600925336,0.01584375,0.35242871012598975
06073016609,661.0,661.0,0.0,1117.0,1130.7546512970166,-0.1673953403666839,0.999875,0.35339050518477233
06073016610,353.0,353.0,0.0,11075.0,11087.139135019122,0.3188217599351985,0.0,0.34339079683723206
06073016613,455.0,455.0,0.0,6641.0,6653.571069411085,-0.4441754897742713,0.00140625,0.33862242956085353
06073016614,287.0,287.0,0.0,13902.0,13856.425177914487,0.2145126677635442,0.0,0.3430523586597509
06073016615,359.0,359.0,0.0,10855.0,10849.012978113646,-0.3309247795888757,0.0,0.340289763551219
06073016616,381.0,381.0,0.0,9638.0,9633.101602476654,-0.0066040330777445,0.00040625,0.3389480710135011
06073016617,289.0,289.0,0.0,13867.0,13850.575788760932,1.6332731151919184,3.125e-05,0.3448004628726249
06073001802,254.0,254.0,0.0,15251.0,15217.927330786688,1.0016459679474792,0.0,0.3454949535621399
06073016619,544.0,544.0,0.0,4378.0,4392.095369623332,0.2822476127506625,0.60615625,0.3434569846693112
06073016620,464.0,464.0,0.0,6457.0,6470.095099456986,-0.1922334340573847,0.00140625,0.33983537304870204
06073016621,578.0,578.0,0.0,3655.0,3665.6117155025913,-0.3309521700266726,0.98103125,0.35183691892930113
06073001900,350.0,350.0,0.0,11199.0,11154.397342964292,0.2187203433494853,6.25e-05,0.3493730406621207
06073016704,700.0,700.0,0.0,412.0,418.2384524809875,-0.1666813967325826,1.0,0.3576617933931079
06073016705,497.0,497.0,0.0,5529.0,5551.196843963442,0.6579170538723962,0.01125,0.34300804655069506
06073016706,594.0,594.0,0.0,3094.0,3108.8658671360627,0.5588419435513551,0.99734375,0.3503443449975219
06073016804,565.0,565.0,0.0,3806.0,3831.424617553149,0.2822034322060181,0.9594375,0.3565095090406398
06073016806,513.0,513.0,0.0,5234.0,5245.773110580333,0.283347802114306,0.02984375,0.34444961516318884
06073016807,678.0,678.0,0.0,843.0,854.7142027137168,-0.1242305862556885,1.0,0.3647947328563852
06073016809,659.0,659.0,0.0,1137.0,1148.1629790915981,0.7706394427055621,1.0,0.34985199291713887
06073002001,337.0,337.0,0.0,11943.0,11895.650575461852,-0.8059619033389961,0.0,0.3390667087231609
06073016811,682.0,682.0,0.0,712.0,721.8881918288141,-0.0611581605350981,1.0,0.36507244579304565
06073016812,666.0,666.0,0.0,950.0,960.685337939301,0.5394228101475349,1.0,0.3494493257578073
06073016813,713.0,713.0,0.0,260.0,264.92823573247426,-0.0140039184687859,1.0,0.3537012335005745
06073016901,614.0,614.0,0.0,2571.0,2581.467196671439,-0.2117876031814531,0.999625,0.33615193590791215
06073016902,640.0,640.0,0.0,1888.0,1899.4514668325317,-0.173575413070717,0.99975,0.36167107828083367
06073017006,558.0,558.0,0.0,4096.0,4111.070205007009,-0.6742525658875341,0.87596875,0.3430791103596693
06073017009,621.0,621.0,0.0,2372.0,2393.316115950022,-0.3039780824040523,0.99965625,0.3521230494010634
06073017010,715.0,715.0,0.0,223.0,227.63028189032124,-1.1050237344476292,1.0,0.3669214675739374
06073017014,468.0,468.0,0.0,6420.0,6429.166552044087,1.0840638107956064,0.00203125,0.35348122553634553
06073002100,265.0,265.0,0.0,14779.0,14751.558419892204,0.5370924274009377,0.0,0.3464358330553008
06073017020,708.0,708.0,0.0,356.0,361.26672189396044,-0.7797609387928404,1.0,0.353900270452856
06073017021,714.0,714.0,0.0,253.0,257.09489396967166,-0.946724581289545,1.0,0.3634920370650976
06073017022,242.0,242.0,0.0,15830.0,15772.086233855121,-0.3744746091479123,0.0,0.3365824097561898
06073017031,540.0,540.0,0.0,4471.0,4494.060394587181,-0.6634904580306938,0.47853125,0.34420251474617025
06073017033,693.0,693.0,0.0,578.0,585.0648660749059,-0.905696051577892,1.0,0.346603895728272
06073017034,291.0,291.0,0.0,13662.0,13643.122830253877,-0.4361109961136871,0.0,0.34807574646409023
06073017035,295.0,295.0,0.0,13478.0,13452.89321875461,0.5112256329603836,0.0,0.33892332308220396
06073002302,245.0,245.0,0.0,15700.0,15657.859113448985,2.0629166979451314,0.0,0.3442899317971282
06073017037,641.0,641.0,0.0,1879.0,1894.6843925342857,-0.2074390103382829,0.99996875,0.35010578099179135
06073017039,224.0,224.0,0.0,16681.0,16619.866937481085,-0.2949077523529294,0.0,0.33914243606827554
06073017040,400.0,400.0,0.0,8860.0,8862.938351514314,-0.5695964393914469,0.0003125,0.3385436111390554
06073017041,547.0,547.0,0.0,4292.0,4312.344328289039,-0.6791658258692354,0.7050625,0.34432259982964375
06073017043,585.0,585.0,0.0,3395.0,3407.564669974122,-0.7896012683622402,0.99340625,0.3519276806284992
06073017044,545.0,545.0,0.0,4371.0,4384.255529177764,-1.0560160648228156,0.6211875,0.3433003720310843
06073017045,537.0,537.0,0.0,4551.0,4561.888419018683,-1.338082440507062,0.38228125,0.34613147292077073
06073017046,580.0,580.0,0.0,3613.0,3624.952923547746,-0.879154538632851,0.9850625,0.3444840858952922
06073002402,248.0,248.0,0.0,15513.0,15490.258704279304,1.4255924028780942,0.0,0.3393402571522177
06073017048,112.0,112.0,0.0,26194.0,26093.77050947471,0.0539620975986151,0.0,0.3473877310244813
06073002501,231.0,231.0,0.0,16451.0,16386.91541975937,1.2513328244038435,0.0,0.3392316861573885
06073017050,244.0,244.0,0.0,15727.0,15666.739672892545,0.1427511921001069,0.0,0.3408200493564806
06073017051,189.0,189.0,0.0,19176.0,19112.412093776493,-0.4835676728529923,0.0,0.3399987596204319
06073002502,389.0,389.0,0.0,9116.0,9099.232179978238,0.5301130086012872,0.0,0.34505932875193857
06073017053,710.0,710.0,0.0,315.0,321.01314242668326,-1.263306414081108,1.0,0.3776050469563401
06073017054,601.0,601.0,0.0,3011.0,3024.579070607098,-0.5728276018907468,0.9980625,0.3490302700422143
06073017055,195.0,195.0,0.0,18765.0,18660.602847351136,-0.8229135681494771,0.0,0.35670185390698883
06073017056,200.0,200.0,0.0,18320.0,18247.318896714994,0.078609783690801,0.0,0.3499315283379527
06073017057,539.0,539.0,0.0,4483.0,4496.175535576742,-0.7305858693136492,0.47046875,0.34308566433762877
06073002602,319.0,319.0,0.0,12562.0,12548.498591610456,1.0520506826945313,0.0,0.3404026123593571
06073002702,162.0,162.0,0.0,21365.0,21262.010337579402,0.5944726197281253,0.0,0.3489788171974286
06073017060,656.0,656.0,0.0,1283.0,1296.8035346162974,-0.0918491613084003,1.0,0.3530747336360909
06073002703,343.0,343.0,0.0,11709.0,11686.19440335597,0.2026298005791746,0.0,0.33685770841049134
06073017062,658.0,658.0,0.0,1181.0,1190.9470321848187,-1.4566319352341128,1.0,0.35440049966198917
06073017063,654.0,654.0,0.0,1404.0,1420.1872057157834,-0.3331167423083012,1.0,0.3665865285005516
06073017064,143.0,143.0,0.0,22796.0,22721.377199718172,-1.2173349478898543,0.0,0.3445669151585946
06073017065,566.0,566.0,0.0,3800.0,3818.6970062944456,-0.9403079765113778,0.9643125,0.35169168708335086
06073017066,696.0,696.0,0.0,532.0,537.9773111444674,-0.7607785143181669,1.0,0.33929506123140385
06073017067,502.0,502.0,0.0,5441.0,5441.286586174226,-0.9383274507289856,0.0164375,0.3423612570387622
06073002705,356.0,356.0,0.0,10983.0,10957.935505258847,0.8330772461396633,3.125e-05,0.3411006900318796
06073017069,123.0,123.0,0.0,25377.0,25249.471729855253,-0.9813042739718671,0.0,0.3469153393102786
06073017070,140.0,140.0,0.0,22980.0,22881.19128625918,-0.8711906467544731,0.0,0.3402709492861753
06073017071,150.0,150.0,0.0,22003.0,21875.054507821682,-1.1234208374118788,0.0,0.3457900513445047
06073002707,209.0,209.0,0.0,17681.0,17647.01867776873,2.0421601286478626,0.0,0.34386140035969426
06073017106,637.0,637.0,0.0,2019.0,2025.5604891436922,-1.4013116350124744,0.99996875,0.3492780385208327
06073017107,442.0,442.0,0.0,7406.0,7406.71507516664,-1.0272033705482837,0.0009375,0.33852337028575974
06073017108,433.0,433.0,0.0,7816.0,7829.741683833254,-0.545293116709581,9.375e-05,0.33266955584104174
